"Step","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_4_331figure3 - episode_return","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_4_331figure3 - episode_return__MIN","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_4_331figure3 - episode_return__MAX","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_3_331figure3 - episode_return","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_3_331figure3 - episode_return__MIN","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_3_331figure3 - episode_return__MAX","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_2_331figure3 - episode_return","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_2_331figure3 - episode_return__MIN","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_2_331figure3 - episode_return__MAX","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_1_331figure3 - episode_return","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_1_331figure3 - episode_return__MIN","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_1_331figure3 - episode_return__MAX"
"624","-207.1","-207.1","-207.1","-215.7","-215.7","-215.7","-210.8","-210.8","-210.8","-212.1","-212.1","-212.1"
"625","-204.8","-204.8","-204.8","-212","-212","-212","-201.1","-201.1","-201.1","-217.7","-217.7","-217.7"
"626","-221.4","-221.4","-221.4","-218.1","-218.1","-218.1","-206.1","-206.1","-206.1","-181","-181","-181"
"627","-243.3","-243.3","-243.3","-192.8","-192.8","-192.8","-192.5","-192.5","-192.5","-256.3","-256.3","-256.3"
"628","-204.7","-204.7","-204.7","-172.9","-172.9","-172.9","-183.5","-183.5","-183.5","-221.3","-221.3","-221.3"
"629","-195.1","-195.1","-195.1","-202.9","-202.9","-202.9","-234.4","-234.4","-234.4","-235.4","-235.4","-235.4"
"630","-215.7","-215.7","-215.7","-192.1","-192.1","-192.1","-216.8","-216.8","-216.8","-208.2","-208.2","-208.2"
"631","-222.6","-222.6","-222.6","-206.2","-206.2","-206.2","-190.3","-190.3","-190.3","-232.2","-232.2","-232.2"
"632","-199.1","-199.1","-199.1","-189.7","-189.7","-189.7","-193.2","-193.2","-193.2","-226.6","-226.6","-226.6"
"633","-179","-179","-179","-195.3","-195.3","-195.3","-219.2","-219.2","-219.2","-202","-202","-202"
"634","-186.2","-186.2","-186.2","-221.7","-221.7","-221.7","-224.3","-224.3","-224.3","-237.1","-237.1","-237.1"
"635","-223.2","-223.2","-223.2","-208.3","-208.3","-208.3","-199.7","-199.7","-199.7","-213.6","-213.6","-213.6"
"636","-237.3","-237.3","-237.3","-189.2","-189.2","-189.2","-199.5","-199.5","-199.5","-259.5","-259.5","-259.5"
"637","-222.1","-222.1","-222.1","-221.9","-221.9","-221.9","-211.7","-211.7","-211.7","-240.8","-240.8","-240.8"
"638","-210.5","-210.5","-210.5","-207.8","-207.8","-207.8","-203.9","-203.9","-203.9","-255.4","-255.4","-255.4"
"639","-221.3","-221.3","-221.3","-207.2","-207.2","-207.2","-201.8","-201.8","-201.8","-240.8","-240.8","-240.8"
"640","-237.3","-237.3","-237.3","-187.9","-187.9","-187.9","-203.9","-203.9","-203.9","-216.6","-216.6","-216.6"
"641","-211.1","-211.1","-211.1","-189.4","-189.4","-189.4","-181.7","-181.7","-181.7","-237.7","-237.7","-237.7"
"642","-187.3","-187.3","-187.3","-208.7","-208.7","-208.7","-216.5","-216.5","-216.5","-218.7","-218.7","-218.7"
"643","-207","-207","-207","-259.5","-259.5","-259.5","-201.3","-201.3","-201.3","-202.7","-202.7","-202.7"
"644","-272.1","-272.1","-272.1","-213.9","-213.9","-213.9","-224.9","-224.9","-224.9","-266.1","-266.1","-266.1"
"645","-219.8","-219.8","-219.8","-203.7","-203.7","-203.7","-211.9","-211.9","-211.9","-205.1","-205.1","-205.1"
"646","-189.6","-189.6","-189.6","-245.4","-245.4","-245.4","-188.3","-188.3","-188.3","-211","-211","-211"
"647","-206.1","-206.1","-206.1","-206.8","-206.8","-206.8","-174.4","-174.4","-174.4","-209.5","-209.5","-209.5"
"648","-189.4","-189.4","-189.4","-214","-214","-214","-203.8","-203.8","-203.8","-248","-248","-248"
"649","-235.6","-235.6","-235.6","-232.8","-232.8","-232.8","-184.2","-184.2","-184.2","-209","-209","-209"
"650","-254.6","-254.6","-254.6","-217.4","-217.4","-217.4","-200.1","-200.1","-200.1","-247.2","-247.2","-247.2"
"651","-185.9","-185.9","-185.9","-204.1","-204.1","-204.1","-183.9","-183.9","-183.9","-233","-233","-233"
"652","-198.8","-198.8","-198.8","-210","-210","-210","-215.3","-215.3","-215.3","-237.7","-237.7","-237.7"
"653","-239.1","-239.1","-239.1","-179.3","-179.3","-179.3","-237.1","-237.1","-237.1","-232.6","-232.6","-232.6"
"654","-185","-185","-185","-228.4","-228.4","-228.4","-224","-224","-224","-226.2","-226.2","-226.2"
"655","-223.2","-223.2","-223.2","-199.5","-199.5","-199.5","-175.5","-175.5","-175.5","-224.9","-224.9","-224.9"
"656","-223.1","-223.1","-223.1","-189.7","-189.7","-189.7","-219.3","-219.3","-219.3","-226.4","-226.4","-226.4"
"657","-214","-214","-214","-261.2","-261.2","-261.2","-190.4","-190.4","-190.4","-216","-216","-216"
"658","-213.4","-213.4","-213.4","-221.5","-221.5","-221.5","-244","-244","-244","-235.8","-235.8","-235.8"
"659","-185.1","-185.1","-185.1","-204","-204","-204","-249.2","-249.2","-249.2","-202.1","-202.1","-202.1"
"660","-212.1","-212.1","-212.1","-221.9","-221.9","-221.9","-186.8","-186.8","-186.8","-244.3","-244.3","-244.3"
"661","-201.3","-201.3","-201.3","-193.2","-193.2","-193.2","-201.4","-201.4","-201.4","-216","-216","-216"
"662","-184.3","-184.3","-184.3","-214.8","-214.8","-214.8","-208.9","-208.9","-208.9","-183.6","-183.6","-183.6"
"663","-218.6","-218.6","-218.6","-241","-241","-241","-261.7","-261.7","-261.7","-241","-241","-241"
"664","-208.7","-208.7","-208.7","-237.1","-237.1","-237.1","-248.7","-248.7","-248.7","-202","-202","-202"
"665","-209","-209","-209","-196.1","-196.1","-196.1","-236.4","-236.4","-236.4","-234.1","-234.1","-234.1"
"666","-204.3","-204.3","-204.3","-213.3","-213.3","-213.3","-222.5","-222.5","-222.5","-225.5","-225.5","-225.5"
"667","-208.6","-208.6","-208.6","-206.9","-206.9","-206.9","-227.1","-227.1","-227.1","-234.7","-234.7","-234.7"
"668","-221.5","-221.5","-221.5","-231","-231","-231","-205.1","-205.1","-205.1","-185.3","-185.3","-185.3"
"669","-196.1","-196.1","-196.1","-256","-256","-256","-207.9","-207.9","-207.9","-239","-239","-239"
"670","-221.7","-221.7","-221.7","-209","-209","-209","-207.1","-207.1","-207.1","-186.6","-186.6","-186.6"
"671","-204.5","-204.5","-204.5","-229.1","-229.1","-229.1","-176.6","-176.6","-176.6","-219","-219","-219"
"672","-200.8","-200.8","-200.8","-206.4","-206.4","-206.4","-179.2","-179.2","-179.2","-212.8","-212.8","-212.8"
"673","-211.7","-211.7","-211.7","-213.4","-213.4","-213.4","-202.1","-202.1","-202.1","-210.1","-210.1","-210.1"
"674","-187","-187","-187","-185.6","-185.6","-185.6","-228.1","-228.1","-228.1","-212.4","-212.4","-212.4"
"675","-215.6","-215.6","-215.6","-208.4","-208.4","-208.4","-205.2","-205.2","-205.2","-211","-211","-211"
"676","-208.9","-208.9","-208.9","-194.1","-194.1","-194.1","-184.1","-184.1","-184.1","-278.2","-278.2","-278.2"
"677","-187.9","-187.9","-187.9","-227.5","-227.5","-227.5","-189.8","-189.8","-189.8","-251.3","-251.3","-251.3"
"678","-193.2","-193.2","-193.2","-198.6","-198.6","-198.6","-228.1","-228.1","-228.1","-218.5","-218.5","-218.5"
"679","-245.8","-245.8","-245.8","-186.3","-186.3","-186.3","-234.6","-234.6","-234.6","-224.9","-224.9","-224.9"
"680","-202.5","-202.5","-202.5","-189.4","-189.4","-189.4","-234.5","-234.5","-234.5","-225.7","-225.7","-225.7"
"681","-222.9","-222.9","-222.9","-189.5","-189.5","-189.5","-232.9","-232.9","-232.9","-218","-218","-218"
"682","-240","-240","-240","-213.7","-213.7","-213.7","-203.3","-203.3","-203.3","-200.8","-200.8","-200.8"
"683","-191.8","-191.8","-191.8","-183.9","-183.9","-183.9","-237.3","-237.3","-237.3","-216","-216","-216"
"684","-244.9","-244.9","-244.9","-178.2","-178.2","-178.2","-219.9","-219.9","-219.9","-202.3","-202.3","-202.3"
"685","-215.9","-215.9","-215.9","-186.6","-186.6","-186.6","-192.7","-192.7","-192.7","-214.6","-214.6","-214.6"
"686","-188.3","-188.3","-188.3","-185.8","-185.8","-185.8","-198.3","-198.3","-198.3","-228.6","-228.6","-228.6"
"687","-190.5","-190.5","-190.5","-249.4","-249.4","-249.4","-207.6","-207.6","-207.6","-207.8","-207.8","-207.8"
"688","-232.9","-232.9","-232.9","-211","-211","-211","-204.6","-204.6","-204.6","-218","-218","-218"
"689","-211.2","-211.2","-211.2","-183","-183","-183","-175.3","-175.3","-175.3","-210.6","-210.6","-210.6"
"690","-185.5","-185.5","-185.5","-220","-220","-220","-209.8","-209.8","-209.8","-217.5","-217.5","-217.5"
"691","-207.9","-207.9","-207.9","-229.3","-229.3","-229.3","-237.6","-237.6","-237.6","-192.8","-192.8","-192.8"
"692","-221.9","-221.9","-221.9","-218.4","-218.4","-218.4","-219.1","-219.1","-219.1","-263","-263","-263"
"693","-193.7","-193.7","-193.7","-195.8","-195.8","-195.8","-169.1","-169.1","-169.1","-175.9","-175.9","-175.9"
"694","-189.5","-189.5","-189.5","-204.9","-204.9","-204.9","-226.6","-226.6","-226.6","-242.9","-242.9","-242.9"
"695","-230.9","-230.9","-230.9","-239","-239","-239","-222.3","-222.3","-222.3","-176.7","-176.7","-176.7"
"696","-196.9","-196.9","-196.9","-214.1","-214.1","-214.1","-210.6","-210.6","-210.6","-256.2","-256.2","-256.2"
"697","-244.7","-244.7","-244.7","-199.8","-199.8","-199.8","-237.8","-237.8","-237.8","-198.7","-198.7","-198.7"
"698","-266.5","-266.5","-266.5","-189.1","-189.1","-189.1","-207.8","-207.8","-207.8","-191.6","-191.6","-191.6"
"699","-261","-261","-261","-189.4","-189.4","-189.4","-158.8","-158.8","-158.8","-213.1","-213.1","-213.1"
"700","-235.9","-235.9","-235.9","-234","-234","-234","-195.5","-195.5","-195.5","-226.1","-226.1","-226.1"
"701","-220.2","-220.2","-220.2","-194.9","-194.9","-194.9","-174.3","-174.3","-174.3","-247.3","-247.3","-247.3"
"702","-204.7","-204.7","-204.7","-192.7","-192.7","-192.7","-208","-208","-208","-209.1","-209.1","-209.1"
"703","-240.2","-240.2","-240.2","-232.1","-232.1","-232.1","-240.5","-240.5","-240.5","-225","-225","-225"
"704","-210.5","-210.5","-210.5","-206.9","-206.9","-206.9","-163.2","-163.2","-163.2","-230.9","-230.9","-230.9"
"705","-202.8","-202.8","-202.8","-250","-250","-250","-189.5","-189.5","-189.5","-211.7","-211.7","-211.7"
"706","-200.1","-200.1","-200.1","-214.5","-214.5","-214.5","-239.9","-239.9","-239.9","-245.2","-245.2","-245.2"
"707","-190.6","-190.6","-190.6","-261.8","-261.8","-261.8","-212.4","-212.4","-212.4","-229.8","-229.8","-229.8"
"708","-196","-196","-196","-192.6","-192.6","-192.6","-200.7","-200.7","-200.7","-202.9","-202.9","-202.9"
"709","-181.7","-181.7","-181.7","-212.7","-212.7","-212.7","-195","-195","-195","-210.5","-210.5","-210.5"
"710","-198.1","-198.1","-198.1","-209.4","-209.4","-209.4","-195.2","-195.2","-195.2","-210.4","-210.4","-210.4"
"711","-183.8","-183.8","-183.8","-248.8","-248.8","-248.8","-219.8","-219.8","-219.8","-232.2","-232.2","-232.2"
"712","-192.5","-192.5","-192.5","-194.9","-194.9","-194.9","-192.6","-192.6","-192.6","-219.2","-219.2","-219.2"
"713","-203.1","-203.1","-203.1","-185.1","-185.1","-185.1","-194.4","-194.4","-194.4","-263.3","-263.3","-263.3"
"714","-197.2","-197.2","-197.2","-254","-254","-254","-208.1","-208.1","-208.1","-182.4","-182.4","-182.4"
"715","-271","-271","-271","-205.3","-205.3","-205.3","-212.1","-212.1","-212.1","-237.8","-237.8","-237.8"
"716","-194.6","-194.6","-194.6","-199.1","-199.1","-199.1","-215.9","-215.9","-215.9","-205.8","-205.8","-205.8"
"717","-211.5","-211.5","-211.5","-199.2","-199.2","-199.2","-177.8","-177.8","-177.8","-235.2","-235.2","-235.2"
"718","-212.7","-212.7","-212.7","-185.3","-185.3","-185.3","-209.5","-209.5","-209.5","-264.5","-264.5","-264.5"
"719","-214.6","-214.6","-214.6","-241.5","-241.5","-241.5","-188.9","-188.9","-188.9","-213.7","-213.7","-213.7"
"720","-252.6","-252.6","-252.6","-199.9","-199.9","-199.9","-194.3","-194.3","-194.3","-188.6","-188.6","-188.6"
"721","-244.4","-244.4","-244.4","-185.8","-185.8","-185.8","-180.4","-180.4","-180.4","-200","-200","-200"
"722","-219.2","-219.2","-219.2","-235.8","-235.8","-235.8","-193.3","-193.3","-193.3","-238.6","-238.6","-238.6"
"723","-194.7","-194.7","-194.7","-189.2","-189.2","-189.2","-204.5","-204.5","-204.5","-204.8","-204.8","-204.8"
"724","-269.2","-269.2","-269.2","-206.7","-206.7","-206.7","-216","-216","-216","-218.8","-218.8","-218.8"
"725","-222.9","-222.9","-222.9","-230.7","-230.7","-230.7","-216.1","-216.1","-216.1","-225.6","-225.6","-225.6"
"726","-175.4","-175.4","-175.4","-195","-195","-195","-212.4","-212.4","-212.4","-238.2","-238.2","-238.2"
"727","-195.7","-195.7","-195.7","-222.5","-222.5","-222.5","-230.4","-230.4","-230.4","-236.3","-236.3","-236.3"
"728","-196.1","-196.1","-196.1","-216.4","-216.4","-216.4","-180.5","-180.5","-180.5","-212.6","-212.6","-212.6"
"729","-199.1","-199.1","-199.1","-231.1","-231.1","-231.1","-174","-174","-174","-218","-218","-218"
"730","-222.2","-222.2","-222.2","-258.7","-258.7","-258.7","-219","-219","-219","-202.6","-202.6","-202.6"
"731","-247.1","-247.1","-247.1","-235.2","-235.2","-235.2","-210.2","-210.2","-210.2","-154.6","-154.6","-154.6"
"732","-213.5","-213.5","-213.5","-231.4","-231.4","-231.4","-218.3","-218.3","-218.3","-250.2","-250.2","-250.2"
"733","-194.3","-194.3","-194.3","-224.4","-224.4","-224.4","-178.5","-178.5","-178.5","-217.2","-217.2","-217.2"
"734","-226.6","-226.6","-226.6","-222.3","-222.3","-222.3","-206.4","-206.4","-206.4","-184.9","-184.9","-184.9"
"735","-191","-191","-191","-269.9","-269.9","-269.9","-172.1","-172.1","-172.1","-245.3","-245.3","-245.3"
"736","-199.3","-199.3","-199.3","-197.7","-197.7","-197.7","-257.4","-257.4","-257.4","-177.4","-177.4","-177.4"
"737","-200.6","-200.6","-200.6","-221","-221","-221","-250.2","-250.2","-250.2","-209.7","-209.7","-209.7"
"738","-210.8","-210.8","-210.8","-205.6","-205.6","-205.6","-207.1","-207.1","-207.1","-206.4","-206.4","-206.4"
"739","-202.2","-202.2","-202.2","-198.9","-198.9","-198.9","-189.4","-189.4","-189.4","-239.8","-239.8","-239.8"
"740","-179","-179","-179","-208","-208","-208","-173","-173","-173","-235","-235","-235"
"741","-183.6","-183.6","-183.6","-211.5","-211.5","-211.5","-185.9","-185.9","-185.9","-225.8","-225.8","-225.8"
"742","-184.3","-184.3","-184.3","-202.1","-202.1","-202.1","-189.9","-189.9","-189.9","-194.8","-194.8","-194.8"
"743","-210.7","-210.7","-210.7","-178.2","-178.2","-178.2","-178.9","-178.9","-178.9","-208.7","-208.7","-208.7"
"744","-211","-211","-211","-185.3","-185.3","-185.3","-189.4","-189.4","-189.4","-222","-222","-222"
"745","-222.1","-222.1","-222.1","-210.2","-210.2","-210.2","-205.7","-205.7","-205.7","-214.3","-214.3","-214.3"
"746","-215.4","-215.4","-215.4","-224.3","-224.3","-224.3","-202.4","-202.4","-202.4","-196.4","-196.4","-196.4"
"747","-191.9","-191.9","-191.9","-204","-204","-204","-192.2","-192.2","-192.2","-237.9","-237.9","-237.9"
"748","-205.7","-205.7","-205.7","-164.8","-164.8","-164.8","-206.9","-206.9","-206.9","-204.2","-204.2","-204.2"
"749","-230.8","-230.8","-230.8","-203.8","-203.8","-203.8","-207.2","-207.2","-207.2","-199.9","-199.9","-199.9"
"750","-175.6","-175.6","-175.6","-204.7","-204.7","-204.7","-194.8","-194.8","-194.8","-186.4","-186.4","-186.4"
"751","-214.4","-214.4","-214.4","-228.3","-228.3","-228.3","-163.7","-163.7","-163.7","-237.1","-237.1","-237.1"
"752","-255.9","-255.9","-255.9","-239.9","-239.9","-239.9","-217.2","-217.2","-217.2","-243.6","-243.6","-243.6"
"753","-214.2","-214.2","-214.2","-179","-179","-179","-198.8","-198.8","-198.8","-211.7","-211.7","-211.7"
"754","-226.4","-226.4","-226.4","-197.8","-197.8","-197.8","-188","-188","-188","-203.3","-203.3","-203.3"
"755","-204.6","-204.6","-204.6","-246.7","-246.7","-246.7","-193","-193","-193","-226.2","-226.2","-226.2"
"756","-210.7","-210.7","-210.7","-223.7","-223.7","-223.7","-185.7","-185.7","-185.7","-235.5","-235.5","-235.5"
"757","-188.2","-188.2","-188.2","-209.7","-209.7","-209.7","-193.2","-193.2","-193.2","-216.3","-216.3","-216.3"
"758","-203.5","-203.5","-203.5","-174.3","-174.3","-174.3","-243.1","-243.1","-243.1","-216.6","-216.6","-216.6"
"759","-214.2","-214.2","-214.2","-255.3","-255.3","-255.3","-183.7","-183.7","-183.7","-219.6","-219.6","-219.6"
"760","-234.5","-234.5","-234.5","-210.9","-210.9","-210.9","-202.5","-202.5","-202.5","-180.4","-180.4","-180.4"
"761","-224.4","-224.4","-224.4","-231.6","-231.6","-231.6","-184.2","-184.2","-184.2","-181","-181","-181"
"762","-225","-225","-225","-223.9","-223.9","-223.9","-183.5","-183.5","-183.5","-221.7","-221.7","-221.7"
"763","-174.3","-174.3","-174.3","-252.3","-252.3","-252.3","-173.4","-173.4","-173.4","-210.3","-210.3","-210.3"
"764","-191.6","-191.6","-191.6","-201.2","-201.2","-201.2","-208.1","-208.1","-208.1","-223.4","-223.4","-223.4"
"765","-199.7","-199.7","-199.7","-196.8","-196.8","-196.8","-193.2","-193.2","-193.2","-236.5","-236.5","-236.5"
"766","-197.6","-197.6","-197.6","-225.9","-225.9","-225.9","-217.2","-217.2","-217.2","-201.8","-201.8","-201.8"
"767","-189.4","-189.4","-189.4","-206.7","-206.7","-206.7","-186.1","-186.1","-186.1","-193.7","-193.7","-193.7"
"768","-200","-200","-200","-199.2","-199.2","-199.2","-180.7","-180.7","-180.7","-228.5","-228.5","-228.5"
"769","-196.9","-196.9","-196.9","-211.7","-211.7","-211.7","-204.6","-204.6","-204.6","-197.5","-197.5","-197.5"
"770","-230.4","-230.4","-230.4","-189","-189","-189","-187.5","-187.5","-187.5","-169.1","-169.1","-169.1"
"771","-156.5","-156.5","-156.5","-200","-200","-200","-214","-214","-214","-210.1","-210.1","-210.1"
"772","-200.2","-200.2","-200.2","-217.1","-217.1","-217.1","-192.3","-192.3","-192.3","-209.3","-209.3","-209.3"
"773","-208.1","-208.1","-208.1","-202.5","-202.5","-202.5","-214.3","-214.3","-214.3","-168.6","-168.6","-168.6"
"774","-198.7","-198.7","-198.7","-168.8","-168.8","-168.8","-165.9","-165.9","-165.9","-211.4","-211.4","-211.4"
"775","-184","-184","-184","-203.4","-203.4","-203.4","-188.9","-188.9","-188.9","-193.5","-193.5","-193.5"
"776","-244.7","-244.7","-244.7","-191.7","-191.7","-191.7","-169.8","-169.8","-169.8","-224.8","-224.8","-224.8"
"777","-163.1","-163.1","-163.1","-178.9","-178.9","-178.9","-214.1","-214.1","-214.1","-224.4","-224.4","-224.4"
"778","-210.7","-210.7","-210.7","-204.7","-204.7","-204.7","-231","-231","-231","-225.5","-225.5","-225.5"
"779","-200.9","-200.9","-200.9","-194.6","-194.6","-194.6","-198.3","-198.3","-198.3","-240.9","-240.9","-240.9"
"780","-207.2","-207.2","-207.2","-188.8","-188.8","-188.8","-217.7","-217.7","-217.7","-188.8","-188.8","-188.8"
"781","-180.7","-180.7","-180.7","-217.1","-217.1","-217.1","-194.5","-194.5","-194.5","-231.2","-231.2","-231.2"
"782","-175.7","-175.7","-175.7","-229.5","-229.5","-229.5","-200.4","-200.4","-200.4","-242.8","-242.8","-242.8"
"783","-192.7","-192.7","-192.7","-197.9","-197.9","-197.9","-197.7","-197.7","-197.7","-205.6","-205.6","-205.6"
"784","-217.7","-217.7","-217.7","-207.9","-207.9","-207.9","-205.7","-205.7","-205.7","-242.7","-242.7","-242.7"
"785","-217","-217","-217","-193.9","-193.9","-193.9","-201.7","-201.7","-201.7","-218.4","-218.4","-218.4"
"786","-228.7","-228.7","-228.7","-223.7","-223.7","-223.7","-184.5","-184.5","-184.5","-222.3","-222.3","-222.3"
"787","-190","-190","-190","-220.4","-220.4","-220.4","-171.8","-171.8","-171.8","-234.2","-234.2","-234.2"
"788","-214","-214","-214","-191.3","-191.3","-191.3","-155.5","-155.5","-155.5","-195.2","-195.2","-195.2"
"789","-182.2","-182.2","-182.2","-222","-222","-222","-198.8","-198.8","-198.8","-235.2","-235.2","-235.2"
"790","-209.7","-209.7","-209.7","-191.9","-191.9","-191.9","-190.8","-190.8","-190.8","-205.8","-205.8","-205.8"
"791","-229.9","-229.9","-229.9","-205.4","-205.4","-205.4","-196.8","-196.8","-196.8","-199.3","-199.3","-199.3"
"792","-221.7","-221.7","-221.7","-203.5","-203.5","-203.5","-201.9","-201.9","-201.9","-214.5","-214.5","-214.5"
"793","-184.6","-184.6","-184.6","-214.6","-214.6","-214.6","-195.9","-195.9","-195.9","-185.9","-185.9","-185.9"
"794","-189.9","-189.9","-189.9","-176.9","-176.9","-176.9","-198.2","-198.2","-198.2","-222.7","-222.7","-222.7"
"795","-193.6","-193.6","-193.6","-180","-180","-180","-151","-151","-151","-209.2","-209.2","-209.2"
"796","-204.3","-204.3","-204.3","-214.1","-214.1","-214.1","-211.2","-211.2","-211.2","-257","-257","-257"
"797","-201","-201","-201","-184.1","-184.1","-184.1","-175.5","-175.5","-175.5","-216.4","-216.4","-216.4"
"798","-209.8","-209.8","-209.8","-211.5","-211.5","-211.5","-228.5","-228.5","-228.5","-204.3","-204.3","-204.3"
"799","-286.7","-286.7","-286.7","-148.5","-148.5","-148.5","-172.6","-172.6","-172.6","-215.9","-215.9","-215.9"
"800","-179.3","-179.3","-179.3","-201.4","-201.4","-201.4","-188.6","-188.6","-188.6","-179","-179","-179"
"801","-275","-275","-275","-164.6","-164.6","-164.6","-204.3","-204.3","-204.3","-184.2","-184.2","-184.2"
"802","-224.5","-224.5","-224.5","-215.7","-215.7","-215.7","-198.6","-198.6","-198.6","-194.8","-194.8","-194.8"
"803","-197.7","-197.7","-197.7","-220.3","-220.3","-220.3","-196.4","-196.4","-196.4","-196.4","-196.4","-196.4"
"804","-196.4","-196.4","-196.4","-199.6","-199.6","-199.6","-180.8","-180.8","-180.8","-176.4","-176.4","-176.4"
"805","-200","-200","-200","-206.3","-206.3","-206.3","-221","-221","-221","-187.6","-187.6","-187.6"
"806","-256.4","-256.4","-256.4","-230.3","-230.3","-230.3","-219.9","-219.9","-219.9","-207.2","-207.2","-207.2"
"807","-213.3","-213.3","-213.3","-217.6","-217.6","-217.6","-165.9","-165.9","-165.9","-211.3","-211.3","-211.3"
"808","-191.1","-191.1","-191.1","-194.5","-194.5","-194.5","-200.6","-200.6","-200.6","-211.3","-211.3","-211.3"
"809","-231.3","-231.3","-231.3","-204","-204","-204","-212.4","-212.4","-212.4","-226.8","-226.8","-226.8"
"810","-245.8","-245.8","-245.8","-232.7","-232.7","-232.7","-183.6","-183.6","-183.6","-223.1","-223.1","-223.1"
"811","-205.4","-205.4","-205.4","-174.4","-174.4","-174.4","-183.5","-183.5","-183.5","-174.1","-174.1","-174.1"
"812","-185.7","-185.7","-185.7","-224.3","-224.3","-224.3","-177.7","-177.7","-177.7","-171.3","-171.3","-171.3"
"813","-188","-188","-188","-200.2","-200.2","-200.2","-233.1","-233.1","-233.1","-205.9","-205.9","-205.9"
"814","-195","-195","-195","-175.8","-175.8","-175.8","-194","-194","-194","-184.9","-184.9","-184.9"
"815","-191.1","-191.1","-191.1","-176.7","-176.7","-176.7","-180.9","-180.9","-180.9","-214","-214","-214"
"816","-189.2","-189.2","-189.2","-230.4","-230.4","-230.4","-202.7","-202.7","-202.7","-182.3","-182.3","-182.3"
"817","-216.9","-216.9","-216.9","-192","-192","-192","-208.2","-208.2","-208.2","-226.3","-226.3","-226.3"
"818","-178.3","-178.3","-178.3","-213.1","-213.1","-213.1","-161.4","-161.4","-161.4","-196","-196","-196"
"819","-210.8","-210.8","-210.8","-189.9","-189.9","-189.9","-210.3","-210.3","-210.3","-187.9","-187.9","-187.9"
"820","-219","-219","-219","-206","-206","-206","-196.8","-196.8","-196.8","-183.3","-183.3","-183.3"
"821","-175.9","-175.9","-175.9","-210.5","-210.5","-210.5","-167.3","-167.3","-167.3","-182.3","-182.3","-182.3"
"822","-203.3","-203.3","-203.3","-211.3","-211.3","-211.3","-186.1","-186.1","-186.1","-176.6","-176.6","-176.6"
"823","-192.6","-192.6","-192.6","-199.2","-199.2","-199.2","-226","-226","-226","-200.4","-200.4","-200.4"
"824","-173.2","-173.2","-173.2","-188.3","-188.3","-188.3","-175.1","-175.1","-175.1","-205.6","-205.6","-205.6"
"825","-235","-235","-235","-198.3","-198.3","-198.3","-188.2","-188.2","-188.2","-215.5","-215.5","-215.5"
"826","-238.1","-238.1","-238.1","-164.1","-164.1","-164.1","-240.8","-240.8","-240.8","-187.2","-187.2","-187.2"
"827","-256.7","-256.7","-256.7","-188.6","-188.6","-188.6","-187.4","-187.4","-187.4","-166.1","-166.1","-166.1"
"828","-197.9","-197.9","-197.9","-203.7","-203.7","-203.7","-192.6","-192.6","-192.6","-205.3","-205.3","-205.3"
"829","-201.5","-201.5","-201.5","-205.5","-205.5","-205.5","-180.5","-180.5","-180.5","-202.4","-202.4","-202.4"
"830","-213.2","-213.2","-213.2","-214.5","-214.5","-214.5","-200.2","-200.2","-200.2","-194.7","-194.7","-194.7"
"831","-193.5","-193.5","-193.5","-190.3","-190.3","-190.3","-215.6","-215.6","-215.6","-232.2","-232.2","-232.2"
"832","-206.3","-206.3","-206.3","-212.6","-212.6","-212.6","-181.7","-181.7","-181.7","-221.7","-221.7","-221.7"
"833","-182.1","-182.1","-182.1","-166.8","-166.8","-166.8","-196.6","-196.6","-196.6","-171.6","-171.6","-171.6"
"834","-195.1","-195.1","-195.1","-211.7","-211.7","-211.7","-203.9","-203.9","-203.9","-197.5","-197.5","-197.5"
"835","-207.3","-207.3","-207.3","-186.4","-186.4","-186.4","-188.7","-188.7","-188.7","-189.3","-189.3","-189.3"
"836","-240.5","-240.5","-240.5","-217.4","-217.4","-217.4","-233.8","-233.8","-233.8","-189.8","-189.8","-189.8"
"837","-177.3","-177.3","-177.3","-189.7","-189.7","-189.7","-211","-211","-211","-240","-240","-240"
"838","-210.6","-210.6","-210.6","-187.6","-187.6","-187.6","-232.3","-232.3","-232.3","-207.1","-207.1","-207.1"
"839","-249.4","-249.4","-249.4","-234.3","-234.3","-234.3","-190.2","-190.2","-190.2","-207.1","-207.1","-207.1"
"840","-202.1","-202.1","-202.1","-226","-226","-226","-226.3","-226.3","-226.3","-229.5","-229.5","-229.5"
"841","-168.4","-168.4","-168.4","-198.2","-198.2","-198.2","-185.4","-185.4","-185.4","-207.1","-207.1","-207.1"
"842","-179.8","-179.8","-179.8","-178","-178","-178","-204.1","-204.1","-204.1","-198.2","-198.2","-198.2"
