"Step","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_3_333figure3 - episode_return","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_3_333figure3 - episode_return__MIN","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_3_333figure3 - episode_return__MAX","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_4_333figure3 - episode_return","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_4_333figure3 - episode_return__MIN","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_4_333figure3 - episode_return__MAX","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_1_333figure3 - episode_return","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_1_333figure3 - episode_return__MIN","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_1_333figure3 - episode_return__MAX","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_2_333figure3 - episode_return","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_2_333figure3 - episode_return__MIN","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_2_333figure3 - episode_return__MAX"
"644","-300.9","-300.9","-300.9","-331.8","-331.8","-331.8","-326.6","-326.6","-326.6","-323.1","-323.1","-323.1"
"645","-294.7","-294.7","-294.7","-319.2","-319.2","-319.2","-317.5","-317.5","-317.5","-316.1","-316.1","-316.1"
"646","-299","-299","-299","-300.1","-300.1","-300.1","-326.6","-326.6","-326.6","-305.4","-305.4","-305.4"
"647","-311.4","-311.4","-311.4","-283.9","-283.9","-283.9","-318.6","-318.6","-318.6","-316.3","-316.3","-316.3"
"648","-293.6","-293.6","-293.6","-271.1","-271.1","-271.1","-281.2","-281.2","-281.2","-324.5","-324.5","-324.5"
"649","-321.7","-321.7","-321.7","-291.9","-291.9","-291.9","-321.6","-321.6","-321.6","-309.1","-309.1","-309.1"
"650","-289.1","-289.1","-289.1","-314","-314","-314","-312.7","-312.7","-312.7","-328.1","-328.1","-328.1"
"651","-305.6","-305.6","-305.6","-359.3","-359.3","-359.3","-297.2","-297.2","-297.2","-316","-316","-316"
"652","-292.9","-292.9","-292.9","-335.7","-335.7","-335.7","-319.1","-319.1","-319.1","-292.9","-292.9","-292.9"
"653","-360","-360","-360","-358.5","-358.5","-358.5","-321","-321","-321","-331.9","-331.9","-331.9"
"654","-312.6","-312.6","-312.6","-344.8","-344.8","-344.8","-265.4","-265.4","-265.4","-340.2","-340.2","-340.2"
"655","-299.6","-299.6","-299.6","-310.3","-310.3","-310.3","-308.4","-308.4","-308.4","-324.8","-324.8","-324.8"
"656","-320.3","-320.3","-320.3","-313.7","-313.7","-313.7","-298.4","-298.4","-298.4","-340.7","-340.7","-340.7"
"657","-307.7","-307.7","-307.7","-336.9","-336.9","-336.9","-289.5","-289.5","-289.5","-338.4","-338.4","-338.4"
"658","-300","-300","-300","-323.1","-323.1","-323.1","-282.8","-282.8","-282.8","-340.9","-340.9","-340.9"
"659","-302.1","-302.1","-302.1","-339.8","-339.8","-339.8","-334.2","-334.2","-334.2","-318","-318","-318"
"660","-314.7","-314.7","-314.7","-242.6","-242.6","-242.6","-303.9","-303.9","-303.9","-261.3","-261.3","-261.3"
"661","-296.6","-296.6","-296.6","-298.6","-298.6","-298.6","-357.2","-357.2","-357.2","-330","-330","-330"
"662","-372.3","-372.3","-372.3","-337.9","-337.9","-337.9","-336.6","-336.6","-336.6","-310.7","-310.7","-310.7"
"663","-290.8","-290.8","-290.8","-297.2","-297.2","-297.2","-320.1","-320.1","-320.1","-276.4","-276.4","-276.4"
"664","-341.3","-341.3","-341.3","-291.6","-291.6","-291.6","-312","-312","-312","-299.2","-299.2","-299.2"
"665","-348.8","-348.8","-348.8","-258.5","-258.5","-258.5","-291","-291","-291","-317.8","-317.8","-317.8"
"666","-316.5","-316.5","-316.5","-305.6","-305.6","-305.6","-253.1","-253.1","-253.1","-308.2","-308.2","-308.2"
"667","-359","-359","-359","-292.4","-292.4","-292.4","-288.5","-288.5","-288.5","-316.3","-316.3","-316.3"
"668","-323.6","-323.6","-323.6","-305.7","-305.7","-305.7","-335.2","-335.2","-335.2","-286.2","-286.2","-286.2"
"669","-264.8","-264.8","-264.8","-331.7","-331.7","-331.7","-345.4","-345.4","-345.4","-319.6","-319.6","-319.6"
"670","-328","-328","-328","-335.6","-335.6","-335.6","-324.8","-324.8","-324.8","-319.5","-319.5","-319.5"
"671","-312.4","-312.4","-312.4","-333.8","-333.8","-333.8","-304.7","-304.7","-304.7","-311.8","-311.8","-311.8"
"672","-317.6","-317.6","-317.6","-295.5","-295.5","-295.5","-279.4","-279.4","-279.4","-320.8","-320.8","-320.8"
"673","-280.6","-280.6","-280.6","-299.4","-299.4","-299.4","-351.6","-351.6","-351.6","-313.8","-313.8","-313.8"
"674","-348.3","-348.3","-348.3","-333.3","-333.3","-333.3","-285","-285","-285","-268.8","-268.8","-268.8"
"675","-325.1","-325.1","-325.1","-322.3","-322.3","-322.3","-295.9","-295.9","-295.9","-360.4","-360.4","-360.4"
"676","-296.1","-296.1","-296.1","-285.3","-285.3","-285.3","-335.7","-335.7","-335.7","-286.1","-286.1","-286.1"
"677","-308.7","-308.7","-308.7","-297.7","-297.7","-297.7","-302.1","-302.1","-302.1","-289.8","-289.8","-289.8"
"678","-285.9","-285.9","-285.9","-356.3","-356.3","-356.3","-333.7","-333.7","-333.7","-310.5","-310.5","-310.5"
"679","-316.1","-316.1","-316.1","-281.5","-281.5","-281.5","-349.7","-349.7","-349.7","-295.9","-295.9","-295.9"
"680","-294.1","-294.1","-294.1","-330","-330","-330","-283.6","-283.6","-283.6","-334","-334","-334"
"681","-263.9","-263.9","-263.9","-292.4","-292.4","-292.4","-322.3","-322.3","-322.3","-350","-350","-350"
"682","-304.5","-304.5","-304.5","-318.4","-318.4","-318.4","-317.6","-317.6","-317.6","-300.6","-300.6","-300.6"
"683","-276.3","-276.3","-276.3","-285.3","-285.3","-285.3","-310.8","-310.8","-310.8","-274.5","-274.5","-274.5"
"684","-301.3","-301.3","-301.3","-303.5","-303.5","-303.5","-341.2","-341.2","-341.2","-310.7","-310.7","-310.7"
"685","-327.9","-327.9","-327.9","-320.3","-320.3","-320.3","-311.4","-311.4","-311.4","-327.1","-327.1","-327.1"
"686","-310.3","-310.3","-310.3","-389.8","-389.8","-389.8","-327","-327","-327","-296.6","-296.6","-296.6"
"687","-313.8","-313.8","-313.8","-320.5","-320.5","-320.5","-298.8","-298.8","-298.8","-307.2","-307.2","-307.2"
"688","-312.4","-312.4","-312.4","-297.8","-297.8","-297.8","-309.3","-309.3","-309.3","-319.7","-319.7","-319.7"
"689","-292.2","-292.2","-292.2","-304.2","-304.2","-304.2","-307.8","-307.8","-307.8","-298.4","-298.4","-298.4"
"690","-323.9","-323.9","-323.9","-328.4","-328.4","-328.4","-287.1","-287.1","-287.1","-291.8","-291.8","-291.8"
"691","-310.1","-310.1","-310.1","-283.6","-283.6","-283.6","-312.5","-312.5","-312.5","-293.5","-293.5","-293.5"
"692","-309.3","-309.3","-309.3","-271.7","-271.7","-271.7","-346.3","-346.3","-346.3","-313","-313","-313"
"693","-324.9","-324.9","-324.9","-304.7","-304.7","-304.7","-272.2","-272.2","-272.2","-319.8","-319.8","-319.8"
"694","-265.7","-265.7","-265.7","-326.1","-326.1","-326.1","-317.5","-317.5","-317.5","-343.9","-343.9","-343.9"
"695","-318.2","-318.2","-318.2","-318.6","-318.6","-318.6","-278.9","-278.9","-278.9","-303.4","-303.4","-303.4"
"696","-264.2","-264.2","-264.2","-302.2","-302.2","-302.2","-295","-295","-295","-303.9","-303.9","-303.9"
"697","-329.5","-329.5","-329.5","-313.8","-313.8","-313.8","-300.1","-300.1","-300.1","-362.3","-362.3","-362.3"
"698","-304.1","-304.1","-304.1","-313.1","-313.1","-313.1","-318.5","-318.5","-318.5","-313.2","-313.2","-313.2"
"699","-338.1","-338.1","-338.1","-325","-325","-325","-329.4","-329.4","-329.4","-343.2","-343.2","-343.2"
"700","-327.6","-327.6","-327.6","-280.1","-280.1","-280.1","-287.6","-287.6","-287.6","-323.9","-323.9","-323.9"
"701","-288.5","-288.5","-288.5","-338.9","-338.9","-338.9","-308.5","-308.5","-308.5","-331.7","-331.7","-331.7"
"702","-351.5","-351.5","-351.5","-335.5","-335.5","-335.5","-317.4","-317.4","-317.4","-313.8","-313.8","-313.8"
"703","-298.1","-298.1","-298.1","-300.6","-300.6","-300.6","-309.9","-309.9","-309.9","-323.9","-323.9","-323.9"
"704","-304","-304","-304","-311.2","-311.2","-311.2","-322.8","-322.8","-322.8","-292.4","-292.4","-292.4"
"705","-325.2","-325.2","-325.2","-329.5","-329.5","-329.5","-336.1","-336.1","-336.1","-314.7","-314.7","-314.7"
"706","-288.4","-288.4","-288.4","-269.9","-269.9","-269.9","-301.2","-301.2","-301.2","-348.8","-348.8","-348.8"
"707","-284.4","-284.4","-284.4","-307.1","-307.1","-307.1","-328.3","-328.3","-328.3","-310","-310","-310"
"708","-265.3","-265.3","-265.3","-290.1","-290.1","-290.1","-369","-369","-369","-322.7","-322.7","-322.7"
"709","-272.2","-272.2","-272.2","-286.9","-286.9","-286.9","-331.2","-331.2","-331.2","-280.5","-280.5","-280.5"
"710","-306.5","-306.5","-306.5","-280.2","-280.2","-280.2","-338.3","-338.3","-338.3","-260.3","-260.3","-260.3"
"711","-320.2","-320.2","-320.2","-322.3","-322.3","-322.3","-325.8","-325.8","-325.8","-330.4","-330.4","-330.4"
"712","-301.7","-301.7","-301.7","-330.8","-330.8","-330.8","-285.2","-285.2","-285.2","-263.2","-263.2","-263.2"
"713","-329.8","-329.8","-329.8","-319.4","-319.4","-319.4","-292.1","-292.1","-292.1","-302.4","-302.4","-302.4"
"714","-331.7","-331.7","-331.7","-311.9","-311.9","-311.9","-296.1","-296.1","-296.1","-320.4","-320.4","-320.4"
"715","-320.6","-320.6","-320.6","-285.9","-285.9","-285.9","-335","-335","-335","-334.2","-334.2","-334.2"
"716","-311.7","-311.7","-311.7","-314.1","-314.1","-314.1","-323.3","-323.3","-323.3","-295.6","-295.6","-295.6"
"717","-283.9","-283.9","-283.9","-290.7","-290.7","-290.7","-307.4","-307.4","-307.4","-349.4","-349.4","-349.4"
"718","-304.3","-304.3","-304.3","-355.6","-355.6","-355.6","-337.2","-337.2","-337.2","-301.6","-301.6","-301.6"
"719","-283.1","-283.1","-283.1","-317.4","-317.4","-317.4","-298.7","-298.7","-298.7","-297.3","-297.3","-297.3"
"720","-297.2","-297.2","-297.2","-316","-316","-316","-323.8","-323.8","-323.8","-328.3","-328.3","-328.3"
"721","-367.6","-367.6","-367.6","-322","-322","-322","-344.2","-344.2","-344.2","-317.6","-317.6","-317.6"
"722","-281.6","-281.6","-281.6","-322.5","-322.5","-322.5","-317.9","-317.9","-317.9","-344.8","-344.8","-344.8"
"723","-313.2","-313.2","-313.2","-304.7","-304.7","-304.7","-289.1","-289.1","-289.1","-288.3","-288.3","-288.3"
"724","-320.9","-320.9","-320.9","-341.4","-341.4","-341.4","-280.4","-280.4","-280.4","-307","-307","-307"
"725","-284.5","-284.5","-284.5","-358.3","-358.3","-358.3","-333.2","-333.2","-333.2","-289.5","-289.5","-289.5"
"726","-307.1","-307.1","-307.1","-296.8","-296.8","-296.8","-329","-329","-329","-354.7","-354.7","-354.7"
"727","-309.9","-309.9","-309.9","-336.3","-336.3","-336.3","-315.6","-315.6","-315.6","-350.2","-350.2","-350.2"
"728","-298.5","-298.5","-298.5","-292","-292","-292","-314.6","-314.6","-314.6","-315.8","-315.8","-315.8"
"729","-300.6","-300.6","-300.6","-285.4","-285.4","-285.4","-276.1","-276.1","-276.1","-317","-317","-317"
"730","-317.8","-317.8","-317.8","-338.2","-338.2","-338.2","-332","-332","-332","-328.3","-328.3","-328.3"
"731","-343.7","-343.7","-343.7","-295.3","-295.3","-295.3","-277.5","-277.5","-277.5","-320.9","-320.9","-320.9"
"732","-296.6","-296.6","-296.6","-351.2","-351.2","-351.2","-251.2","-251.2","-251.2","-291.3","-291.3","-291.3"
"733","-325.9","-325.9","-325.9","-283.6","-283.6","-283.6","-297.9","-297.9","-297.9","-256.3","-256.3","-256.3"
"734","-312.2","-312.2","-312.2","-333.6","-333.6","-333.6","-336.7","-336.7","-336.7","-319.2","-319.2","-319.2"
"735","-340.7","-340.7","-340.7","-297","-297","-297","-348.4","-348.4","-348.4","-329.3","-329.3","-329.3"
"736","-330.8","-330.8","-330.8","-345.7","-345.7","-345.7","-339.1","-339.1","-339.1","-313.4","-313.4","-313.4"
"737","-287.7","-287.7","-287.7","-290.6","-290.6","-290.6","-312.1","-312.1","-312.1","-321.7","-321.7","-321.7"
"738","-340.6","-340.6","-340.6","-305.2","-305.2","-305.2","-327.1","-327.1","-327.1","-356.5","-356.5","-356.5"
"739","-328.7","-328.7","-328.7","-288.4","-288.4","-288.4","-336.1","-336.1","-336.1","-291.8","-291.8","-291.8"
"740","-308.7","-308.7","-308.7","-282.8","-282.8","-282.8","-324","-324","-324","-359.4","-359.4","-359.4"
"741","-269.3","-269.3","-269.3","-310.8","-310.8","-310.8","-312","-312","-312","-315.5","-315.5","-315.5"
"742","-344.3","-344.3","-344.3","-315.3","-315.3","-315.3","-319.4","-319.4","-319.4","-330","-330","-330"
"743","-313.3","-313.3","-313.3","-324.3","-324.3","-324.3","-366.3","-366.3","-366.3","-382.1","-382.1","-382.1"
"744","-274","-274","-274","-352.4","-352.4","-352.4","-343.6","-343.6","-343.6","-288.8","-288.8","-288.8"
"745","-299.4","-299.4","-299.4","-335.3","-335.3","-335.3","-331.1","-331.1","-331.1","-324.7","-324.7","-324.7"
"746","-264.2","-264.2","-264.2","-334.7","-334.7","-334.7","-307.7","-307.7","-307.7","-370.7","-370.7","-370.7"
"747","-327.8","-327.8","-327.8","-333.7","-333.7","-333.7","-340.2","-340.2","-340.2","-323.1","-323.1","-323.1"
"748","-320.8","-320.8","-320.8","-296","-296","-296","-326.9","-326.9","-326.9","-340.7","-340.7","-340.7"
"749","-342.4","-342.4","-342.4","-288","-288","-288","-304.8","-304.8","-304.8","-360.8","-360.8","-360.8"
"750","-284","-284","-284","-342.7","-342.7","-342.7","-281.7","-281.7","-281.7","-289.2","-289.2","-289.2"
"751","-341.7","-341.7","-341.7","-302.2","-302.2","-302.2","-328.6","-328.6","-328.6","-304","-304","-304"
"752","-277.4","-277.4","-277.4","-300.8","-300.8","-300.8","-305.5","-305.5","-305.5","-323.2","-323.2","-323.2"
"753","-270.3","-270.3","-270.3","-299.4","-299.4","-299.4","-304.5","-304.5","-304.5","-299.8","-299.8","-299.8"
"754","-319.3","-319.3","-319.3","-354.4","-354.4","-354.4","-279.5","-279.5","-279.5","-321.2","-321.2","-321.2"
"755","-337.5","-337.5","-337.5","-321.7","-321.7","-321.7","-286.8","-286.8","-286.8","-299.6","-299.6","-299.6"
"756","-287.1","-287.1","-287.1","-298.4","-298.4","-298.4","-306.2","-306.2","-306.2","-308.1","-308.1","-308.1"
"757","-280.2","-280.2","-280.2","-320.3","-320.3","-320.3","-335.8","-335.8","-335.8","-306.4","-306.4","-306.4"
"758","-276.5","-276.5","-276.5","-307.7","-307.7","-307.7","-338.2","-338.2","-338.2","-286.5","-286.5","-286.5"
"759","-309.5","-309.5","-309.5","-298.1","-298.1","-298.1","-346.6","-346.6","-346.6","-341","-341","-341"
"760","-327.5","-327.5","-327.5","-347.8","-347.8","-347.8","-301.9","-301.9","-301.9","-346.2","-346.2","-346.2"
"761","-282.8","-282.8","-282.8","-271.2","-271.2","-271.2","-270.7","-270.7","-270.7","-305.6","-305.6","-305.6"
"762","-328.2","-328.2","-328.2","-348.2","-348.2","-348.2","-290.9","-290.9","-290.9","-335.5","-335.5","-335.5"
"763","-324.6","-324.6","-324.6","-326.6","-326.6","-326.6","-274.9","-274.9","-274.9","-330.4","-330.4","-330.4"
"764","-317.3","-317.3","-317.3","-338.7","-338.7","-338.7","-328.3","-328.3","-328.3","-341.3","-341.3","-341.3"
"765","-289.8","-289.8","-289.8","-333.5","-333.5","-333.5","-312.6","-312.6","-312.6","-302.1","-302.1","-302.1"
"766","-345.4","-345.4","-345.4","-317","-317","-317","-328.2","-328.2","-328.2","-276","-276","-276"
"767","-318.3","-318.3","-318.3","-312.6","-312.6","-312.6","-308.1","-308.1","-308.1","-294.5","-294.5","-294.5"
"768","-337","-337","-337","-294.6","-294.6","-294.6","-310","-310","-310","-346","-346","-346"
"769","-308.9","-308.9","-308.9","-289.9","-289.9","-289.9","-308.4","-308.4","-308.4","-304.8","-304.8","-304.8"
"770","-268.4","-268.4","-268.4","-274.8","-274.8","-274.8","-289.3","-289.3","-289.3","-299.1","-299.1","-299.1"
"771","-287","-287","-287","-311","-311","-311","-345.7","-345.7","-345.7","-312.9","-312.9","-312.9"
"772","-327","-327","-327","-333.1","-333.1","-333.1","-276.2","-276.2","-276.2","-343","-343","-343"
"773","-292.6","-292.6","-292.6","-292.4","-292.4","-292.4","-289.5","-289.5","-289.5","-326","-326","-326"
"774","-324.9","-324.9","-324.9","-312.5","-312.5","-312.5","-334.4","-334.4","-334.4","-305.6","-305.6","-305.6"
"775","-286.3","-286.3","-286.3","-296.2","-296.2","-296.2","-310.2","-310.2","-310.2","-320.5","-320.5","-320.5"
"776","-339.9","-339.9","-339.9","-314.7","-314.7","-314.7","-306.7","-306.7","-306.7","-265.8","-265.8","-265.8"
"777","-320.8","-320.8","-320.8","-323.3","-323.3","-323.3","-315.9","-315.9","-315.9","-299.5","-299.5","-299.5"
"778","-321.1","-321.1","-321.1","-291.7","-291.7","-291.7","-319","-319","-319","-316.3","-316.3","-316.3"
"779","-266.2","-266.2","-266.2","-317.6","-317.6","-317.6","-320.4","-320.4","-320.4","-312.5","-312.5","-312.5"
"780","-327.3","-327.3","-327.3","-312.6","-312.6","-312.6","-325.7","-325.7","-325.7","-303.9","-303.9","-303.9"
"781","-304.3","-304.3","-304.3","-331","-331","-331","-299","-299","-299","-374.4","-374.4","-374.4"
"782","-338.4","-338.4","-338.4","-314.5","-314.5","-314.5","-317","-317","-317","-331.5","-331.5","-331.5"
"783","-273.9","-273.9","-273.9","-256.9","-256.9","-256.9","-339.5","-339.5","-339.5","-261.7","-261.7","-261.7"
"784","-266.8","-266.8","-266.8","-316","-316","-316","-290","-290","-290","-290.5","-290.5","-290.5"
"785","-321.1","-321.1","-321.1","-300.2","-300.2","-300.2","-313.1","-313.1","-313.1","-275.6","-275.6","-275.6"
"786","-325.7","-325.7","-325.7","-324.9","-324.9","-324.9","-301.7","-301.7","-301.7","-301.6","-301.6","-301.6"
"787","-342.3","-342.3","-342.3","-313.1","-313.1","-313.1","-309","-309","-309","-303.6","-303.6","-303.6"
"788","-264.4","-264.4","-264.4","-334.2","-334.2","-334.2","-321.9","-321.9","-321.9","-335.9","-335.9","-335.9"
"789","-330.2","-330.2","-330.2","-291","-291","-291","-320.3","-320.3","-320.3","-365.5","-365.5","-365.5"
"790","-309.2","-309.2","-309.2","-276.8","-276.8","-276.8","-334.8","-334.8","-334.8","-290","-290","-290"
"791","-327.6","-327.6","-327.6","-288.1","-288.1","-288.1","-344.8","-344.8","-344.8","-315.5","-315.5","-315.5"
"792","-306.3","-306.3","-306.3","-306.6","-306.6","-306.6","-307.3","-307.3","-307.3","-317.8","-317.8","-317.8"
"793","-292.8","-292.8","-292.8","-308.9","-308.9","-308.9","-377.3","-377.3","-377.3","-292.6","-292.6","-292.6"
"794","-252","-252","-252","-315.3","-315.3","-315.3","-349.5","-349.5","-349.5","-302.9","-302.9","-302.9"
"795","-320.1","-320.1","-320.1","-297","-297","-297","-306.7","-306.7","-306.7","-305.6","-305.6","-305.6"
"796","-318.2","-318.2","-318.2","-316.5","-316.5","-316.5","-295.3","-295.3","-295.3","-254","-254","-254"
"797","-292.6","-292.6","-292.6","-277.7","-277.7","-277.7","-305.4","-305.4","-305.4","-329.8","-329.8","-329.8"
"798","-293.4","-293.4","-293.4","-292.6","-292.6","-292.6","-324.7","-324.7","-324.7","-265.7","-265.7","-265.7"
"799","-291.7","-291.7","-291.7","-264.9","-264.9","-264.9","-270.8","-270.8","-270.8","-295.6","-295.6","-295.6"
"800","-324.6","-324.6","-324.6","-308.2","-308.2","-308.2","-300.2","-300.2","-300.2","-317.3","-317.3","-317.3"
"801","-302.2","-302.2","-302.2","-330.1","-330.1","-330.1","-311","-311","-311","-292.5","-292.5","-292.5"
"802","-339.4","-339.4","-339.4","-330.7","-330.7","-330.7","-281","-281","-281","-291.9","-291.9","-291.9"
"803","-306.4","-306.4","-306.4","-304.9","-304.9","-304.9","-292.3","-292.3","-292.3","-308.3","-308.3","-308.3"
"804","-312.4","-312.4","-312.4","-286.2","-286.2","-286.2","-336.7","-336.7","-336.7","-301.8","-301.8","-301.8"
"805","-266.1","-266.1","-266.1","-304.7","-304.7","-304.7","-278","-278","-278","-267.8","-267.8","-267.8"
"806","-285.8","-285.8","-285.8","-279.8","-279.8","-279.8","-332.8","-332.8","-332.8","-278.7","-278.7","-278.7"
"807","-264.6","-264.6","-264.6","-322.8","-322.8","-322.8","-305.2","-305.2","-305.2","-297.2","-297.2","-297.2"
"808","-303.6","-303.6","-303.6","-328.7","-328.7","-328.7","-336.8","-336.8","-336.8","-309.9","-309.9","-309.9"
"809","-316.8","-316.8","-316.8","-351.4","-351.4","-351.4","-285.5","-285.5","-285.5","-304.7","-304.7","-304.7"
"810","-316.8","-316.8","-316.8","-280.8","-280.8","-280.8","-334.3","-334.3","-334.3","-312.6","-312.6","-312.6"
"811","-324.4","-324.4","-324.4","-357.5","-357.5","-357.5","-327.6","-327.6","-327.6","-301.9","-301.9","-301.9"
"812","-304.1","-304.1","-304.1","-302.2","-302.2","-302.2","-281.9","-281.9","-281.9","-302.9","-302.9","-302.9"
"813","-311.1","-311.1","-311.1","-284.4","-284.4","-284.4","-334.5","-334.5","-334.5","-318.9","-318.9","-318.9"
"814","-286.2","-286.2","-286.2","-333.7","-333.7","-333.7","-305.2","-305.2","-305.2","-327.2","-327.2","-327.2"
"815","-302.6","-302.6","-302.6","-319.7","-319.7","-319.7","-300.9","-300.9","-300.9","-276.3","-276.3","-276.3"
"816","-296.9","-296.9","-296.9","-294.6","-294.6","-294.6","-316.3","-316.3","-316.3","-327.1","-327.1","-327.1"
"817","-295.1","-295.1","-295.1","-314.9","-314.9","-314.9","-301.3","-301.3","-301.3","-270.5","-270.5","-270.5"
"818","-323.2","-323.2","-323.2","-315.9","-315.9","-315.9","-345.1","-345.1","-345.1","-309.2","-309.2","-309.2"
"819","-329.7","-329.7","-329.7","-321","-321","-321","-279.3","-279.3","-279.3","-284.2","-284.2","-284.2"
"820","-316","-316","-316","-259.9","-259.9","-259.9","-298.7","-298.7","-298.7","-323.5","-323.5","-323.5"
"821","-321.2","-321.2","-321.2","-290.1","-290.1","-290.1","-307.8","-307.8","-307.8","-330","-330","-330"
"822","-274.6","-274.6","-274.6","-267.3","-267.3","-267.3","-325.2","-325.2","-325.2","-340.8","-340.8","-340.8"
"823","-271.5","-271.5","-271.5","-297.2","-297.2","-297.2","-301.5","-301.5","-301.5","-324.7","-324.7","-324.7"
"824","-282.8","-282.8","-282.8","-302.5","-302.5","-302.5","-309.9","-309.9","-309.9","-255.3","-255.3","-255.3"
"825","-265.4","-265.4","-265.4","-299","-299","-299","-319.8","-319.8","-319.8","-292.3","-292.3","-292.3"
"826","-299.8","-299.8","-299.8","-285","-285","-285","-315.7","-315.7","-315.7","-326.3","-326.3","-326.3"
"827","-276.6","-276.6","-276.6","-356.7","-356.7","-356.7","-272.8","-272.8","-272.8","-342.9","-342.9","-342.9"
"828","-328.9","-328.9","-328.9","-335.3","-335.3","-335.3","-295.6","-295.6","-295.6","-304.8","-304.8","-304.8"
"829","-303.7","-303.7","-303.7","-349.4","-349.4","-349.4","-294.4","-294.4","-294.4","-292.7","-292.7","-292.7"
"830","-314.4","-314.4","-314.4","-286.6","-286.6","-286.6","-303.4","-303.4","-303.4","-294.8","-294.8","-294.8"
"831","-286.6","-286.6","-286.6","-350.1","-350.1","-350.1","-310.2","-310.2","-310.2","-272.3","-272.3","-272.3"
"832","-294.4","-294.4","-294.4","-337.2","-337.2","-337.2","-263.2","-263.2","-263.2","-297","-297","-297"
"833","-304.5","-304.5","-304.5","-335.4","-335.4","-335.4","-282.6","-282.6","-282.6","-329","-329","-329"
"834","-318.1","-318.1","-318.1","-283.6","-283.6","-283.6","-324.6","-324.6","-324.6","-281.1","-281.1","-281.1"
"835","-269.3","-269.3","-269.3","-273.5","-273.5","-273.5","-340.9","-340.9","-340.9","-298.8","-298.8","-298.8"
"836","-263.3","-263.3","-263.3","-309.9","-309.9","-309.9","-324.3","-324.3","-324.3","-313.8","-313.8","-313.8"
"837","-341.6","-341.6","-341.6","-310.7","-310.7","-310.7","-295.7","-295.7","-295.7","-328.6","-328.6","-328.6"
"838","-332.7","-332.7","-332.7","-327.5","-327.5","-327.5","-309.5","-309.5","-309.5","-322","-322","-322"
"839","-286.2","-286.2","-286.2","-286.2","-286.2","-286.2","-301.3","-301.3","-301.3","-309.3","-309.3","-309.3"
"840","-333.3","-333.3","-333.3","-320.6","-320.6","-320.6","-312.1","-312.1","-312.1","-286","-286","-286"
"841","-311.5","-311.5","-311.5","-327.7","-327.7","-327.7","-280.9","-280.9","-280.9","-360.6","-360.6","-360.6"
"842","-292.8","-292.8","-292.8","-289.3","-289.3","-289.3","-348.4","-348.4","-348.4","-277","-277","-277"
"843","-304.9","-304.9","-304.9","-328.2","-328.2","-328.2","-281","-281","-281","-311.2","-311.2","-311.2"
"844","-257.4","-257.4","-257.4","-287.1","-287.1","-287.1","-285.5","-285.5","-285.5","-292.2","-292.2","-292.2"
"845","-306.8","-306.8","-306.8","-269.8","-269.8","-269.8","-328.1","-328.1","-328.1","-359.7","-359.7","-359.7"
"846","-291.4","-291.4","-291.4","-295.2","-295.2","-295.2","-329","-329","-329","-300.6","-300.6","-300.6"
"847","-290","-290","-290","-317.7","-317.7","-317.7","-315.7","-315.7","-315.7","-285","-285","-285"
"848","-282.5","-282.5","-282.5","-294.9","-294.9","-294.9","-336.6","-336.6","-336.6","-306.4","-306.4","-306.4"
"849","-278.3","-278.3","-278.3","-303.5","-303.5","-303.5","-297.4","-297.4","-297.4","-289.6","-289.6","-289.6"
"850","-301.5","-301.5","-301.5","-285.7","-285.7","-285.7","-325.4","-325.4","-325.4","-313.4","-313.4","-313.4"
"851","-308","-308","-308","-269.3","-269.3","-269.3","-321.9","-321.9","-321.9","-306.4","-306.4","-306.4"
"852","-305.5","-305.5","-305.5","-302.3","-302.3","-302.3","-330.4","-330.4","-330.4","-278.4","-278.4","-278.4"
"853","-303.1","-303.1","-303.1","-301.6","-301.6","-301.6","-313","-313","-313","-289.9","-289.9","-289.9"
"854","-279","-279","-279","-232.9","-232.9","-232.9","-298.4","-298.4","-298.4","-302.6","-302.6","-302.6"
"855","-304.8","-304.8","-304.8","-310.5","-310.5","-310.5","-341.3","-341.3","-341.3","-321.1","-321.1","-321.1"
"856","-304.1","-304.1","-304.1","-334.3","-334.3","-334.3","-317.2","-317.2","-317.2","-307","-307","-307"
"857","-266.9","-266.9","-266.9","-322.6","-322.6","-322.6","-274.1","-274.1","-274.1","-325","-325","-325"
"858","-278.5","-278.5","-278.5","-278.6","-278.6","-278.6","-342.1","-342.1","-342.1","-339.7","-339.7","-339.7"
"859","-302.5","-302.5","-302.5","-281.2","-281.2","-281.2","-333.1","-333.1","-333.1","-296.6","-296.6","-296.6"
"860","-297.7","-297.7","-297.7","-299.9","-299.9","-299.9","-301.9","-301.9","-301.9","-283.4","-283.4","-283.4"
