epoch,mpe-simple-tag-v1_tarmac_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_tarmac_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_tarmac_no_mFalse_vTrue_ming - episode_return__MAX,mpe-simple-tag-v1_tiecomm_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_tiecomm_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_tiecomm_no_mFalse_vTrue_ming - episode_return__MAX,mpe-simple-tag-v1_commnet_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_commnet_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_commnet_no_mFalse_vTrue_ming - episode_return__MAX,mpe-simple-tag-v1_ic3net_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_ic3net_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_ic3net_no_mFalse_vTrue_ming - episode_return__MAX,mpe-simple-tag-v1_magic_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_magic_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_magic_no_mFalse_vTrue_ming - episode_return__MAX,mpe-simple-tag-v1_teamcomm_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_teamcomm_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_teamcomm_no_mFalse_vTrue_ming - episode_return__MAX
768,395.4736842,395.4736842,395.4736842,522,522,522,412.3684211,412.3684211,412.3684211,96,96,96,295.8947368,295.8947368,295.8947368,268.1052632,268.1052632,268.1052632
769,488.8947368,488.8947368,488.8947368,382.8947368,382.8947368,382.8947368,344.1578947,344.1578947,344.1578947,74.68421053,74.68421053,74.68421053,296.3157895,296.3157895,296.3157895,207.7368421,207.7368421,207.7368421
770,285.4210526,285.4210526,285.4210526,371.5263158,371.5263158,371.5263158,435.4736842,435.4736842,435.4736842,167.4210526,167.4210526,167.4210526,238.1578947,238.1578947,238.1578947,376.8947368,376.8947368,376.8947368
771,378.3157895,378.3157895,378.3157895,593.0526316,593.0526316,593.0526316,354,354,354,96.89473684,96.89473684,96.89473684,410.7894737,410.7894737,410.7894737,472.1578947,472.1578947,472.1578947
772,478.6842105,478.6842105,478.6842105,618.4210526,618.4210526,618.4210526,327.4210526,327.4210526,327.4210526,136.7894737,136.7894737,136.7894737,467.1578947,467.1578947,467.1578947,147.4210526,147.4210526,147.4210526
773,422.9473684,422.9473684,422.9473684,541.9473684,541.9473684,541.9473684,413.2631579,413.2631579,413.2631579,114.8421053,114.8421053,114.8421053,346,346,346,241,241,241
774,334.4210526,334.4210526,334.4210526,613.7894737,613.7894737,613.7894737,401.4210526,401.4210526,401.4210526,101.2631579,101.2631579,101.2631579,424.2631579,424.2631579,424.2631579,263.2631579,263.2631579,263.2631579
775,420,420,420,577.9473684,577.9473684,577.9473684,214.6842105,214.6842105,214.6842105,128.6842105,128.6842105,128.6842105,268.8421053,268.8421053,268.8421053,440.4736842,440.4736842,440.4736842
776,349.4210526,349.4210526,349.4210526,512.2105263,512.2105263,512.2105263,306.6842105,306.6842105,306.6842105,110.7894737,110.7894737,110.7894737,92.84210526,92.84210526,92.84210526,270.0526316,270.0526316,270.0526316
777,400.8947368,400.8947368,400.8947368,466,466,466,401.2105263,401.2105263,401.2105263,92.15789474,92.15789474,92.15789474,115.2631579,115.2631579,115.2631579,169.3157895,169.3157895,169.3157895
778,459.6315789,459.6315789,459.6315789,516.6315789,516.6315789,516.6315789,266.5789474,266.5789474,266.5789474,152.8421053,152.8421053,152.8421053,281.7368421,281.7368421,281.7368421,322.4210526,322.4210526,322.4210526
779,418.9473684,418.9473684,418.9473684,496.4210526,496.4210526,496.4210526,410.8947368,410.8947368,410.8947368,146.9473684,146.9473684,146.9473684,203.9473684,203.9473684,203.9473684,316.1052632,316.1052632,316.1052632
780,385.4210526,385.4210526,385.4210526,617.8421053,617.8421053,617.8421053,415.6842105,415.6842105,415.6842105,169.8947368,169.8947368,169.8947368,438.6315789,438.6315789,438.6315789,137.8421053,137.8421053,137.8421053
781,371.4210526,371.4210526,371.4210526,496.7368421,496.7368421,496.7368421,423.5263158,423.5263158,423.5263158,109.7368421,109.7368421,109.7368421,345.6315789,345.6315789,345.6315789,258.9473684,258.9473684,258.9473684
782,456.4210526,456.4210526,456.4210526,533.2631579,533.2631579,533.2631579,482.6315789,482.6315789,482.6315789,139.9473684,139.9473684,139.9473684,348.6842105,348.6842105,348.6842105,258.3157895,258.3157895,258.3157895
783,408.8421053,408.8421053,408.8421053,557.0526316,557.0526316,557.0526316,491.7368421,491.7368421,491.7368421,88.73684211,88.73684211,88.73684211,495.1052632,495.1052632,495.1052632,314.7368421,314.7368421,314.7368421
784,368.0526316,368.0526316,368.0526316,452.6842105,452.6842105,452.6842105,416.4210526,416.4210526,416.4210526,118.1578947,118.1578947,118.1578947,419.4736842,419.4736842,419.4736842,118.5789474,118.5789474,118.5789474
785,437.7894737,437.7894737,437.7894737,556.5263158,556.5263158,556.5263158,426.3157895,426.3157895,426.3157895,111.9473684,111.9473684,111.9473684,462,462,462,122.3684211,122.3684211,122.3684211
786,286.1052632,286.1052632,286.1052632,542.4210526,542.4210526,542.4210526,375.9473684,375.9473684,375.9473684,61.73684211,61.73684211,61.73684211,604.7894737,604.7894737,604.7894737,309.3157895,309.3157895,309.3157895
787,272.9473684,272.9473684,272.9473684,621.9473684,621.9473684,621.9473684,440.8947368,440.8947368,440.8947368,93.63157895,93.63157895,93.63157895,509.2105263,509.2105263,509.2105263,249.8421053,249.8421053,249.8421053
788,312.7894737,312.7894737,312.7894737,560.6842105,560.6842105,560.6842105,379.1578947,379.1578947,379.1578947,79.57894737,79.57894737,79.57894737,316.8421053,316.8421053,316.8421053,426.0526316,426.0526316,426.0526316
789,321.0526316,321.0526316,321.0526316,513.3684211,513.3684211,513.3684211,387.7894737,387.7894737,387.7894737,84.47368421,84.47368421,84.47368421,434.1052632,434.1052632,434.1052632,295.9473684,295.9473684,295.9473684
790,330.3684211,330.3684211,330.3684211,419.2631579,419.2631579,419.2631579,360.2631579,360.2631579,360.2631579,70.15789474,70.15789474,70.15789474,282.8947368,282.8947368,282.8947368,329.8947368,329.8947368,329.8947368
791,419.5263158,419.5263158,419.5263158,461.5789474,461.5789474,461.5789474,386.2105263,386.2105263,386.2105263,91.31578947,91.31578947,91.31578947,335.6315789,335.6315789,335.6315789,118.7894737,118.7894737,118.7894737
792,399,399,399,488.4736842,488.4736842,488.4736842,441.5789474,441.5789474,441.5789474,87,87,87,354.6842105,354.6842105,354.6842105,371.1578947,371.1578947,371.1578947
793,358.8947368,358.8947368,358.8947368,470.8947368,470.8947368,470.8947368,304.2631579,304.2631579,304.2631579,63.57894737,63.57894737,63.57894737,327.4736842,327.4736842,327.4736842,310,310,310
794,313.1578947,313.1578947,313.1578947,413.2105263,413.2105263,413.2105263,286.8421053,286.8421053,286.8421053,59.31578947,59.31578947,59.31578947,369.5263158,369.5263158,369.5263158,171.7368421,171.7368421,171.7368421
795,391.5789474,391.5789474,391.5789474,479.7894737,479.7894737,479.7894737,335.5789474,335.5789474,335.5789474,110.6842105,110.6842105,110.6842105,447.5263158,447.5263158,447.5263158,187.0526316,187.0526316,187.0526316
796,401.6842105,401.6842105,401.6842105,234.8947368,234.8947368,234.8947368,354.5789474,354.5789474,354.5789474,92.94736842,92.94736842,92.94736842,369.3684211,369.3684211,369.3684211,181.6842105,181.6842105,181.6842105
797,414,414,414,318.6315789,318.6315789,318.6315789,256.2631579,256.2631579,256.2631579,71.31578947,71.31578947,71.31578947,511.9473684,511.9473684,511.9473684,44.84210526,44.84210526,44.84210526
798,388.4736842,388.4736842,388.4736842,350.1052632,350.1052632,350.1052632,385.4210526,385.4210526,385.4210526,101.9473684,101.9473684,101.9473684,606.8421053,606.8421053,606.8421053,242.7368421,242.7368421,242.7368421
799,406.1578947,406.1578947,406.1578947,366.7368421,366.7368421,366.7368421,292.5789474,292.5789474,292.5789474,83.78947368,83.78947368,83.78947368,374.5789474,374.5789474,374.5789474,142,142,142
800,436.5789474,436.5789474,436.5789474,498.4210526,498.4210526,498.4210526,394.5263158,394.5263158,394.5263158,66.84210526,66.84210526,66.84210526,514.7894737,514.7894737,514.7894737,389.7368421,389.7368421,389.7368421
801,447.7368421,447.7368421,447.7368421,366.4210526,366.4210526,366.4210526,239.4210526,239.4210526,239.4210526,131.6315789,131.6315789,131.6315789,297.1052632,297.1052632,297.1052632,387.3684211,387.3684211,387.3684211
802,446.8421053,446.8421053,446.8421053,439.6315789,439.6315789,439.6315789,392.3684211,392.3684211,392.3684211,61.05263158,61.05263158,61.05263158,318.8947368,318.8947368,318.8947368,339.6315789,339.6315789,339.6315789
803,392.5789474,392.5789474,392.5789474,433.4210526,433.4210526,433.4210526,308.7368421,308.7368421,308.7368421,104.4210526,104.4210526,104.4210526,333.1052632,333.1052632,333.1052632,439.7368421,439.7368421,439.7368421
804,478.7894737,478.7894737,478.7894737,488.9473684,488.9473684,488.9473684,363.8947368,363.8947368,363.8947368,79.05263158,79.05263158,79.05263158,301.6315789,301.6315789,301.6315789,470.4210526,470.4210526,470.4210526
805,418.8947368,418.8947368,418.8947368,230.4736842,230.4736842,230.4736842,391.1052632,391.1052632,391.1052632,95.63157895,95.63157895,95.63157895,484.7894737,484.7894737,484.7894737,528.1578947,528.1578947,528.1578947
806,362.1052632,362.1052632,362.1052632,464.5789474,464.5789474,464.5789474,299.5263158,299.5263158,299.5263158,126.7368421,126.7368421,126.7368421,379.7894737,379.7894737,379.7894737,236.1052632,236.1052632,236.1052632
807,291.0526316,291.0526316,291.0526316,599.6315789,599.6315789,599.6315789,376.7894737,376.7894737,376.7894737,127,127,127,483.2105263,483.2105263,483.2105263,336.0526316,336.0526316,336.0526316
808,417.5263158,417.5263158,417.5263158,429.3157895,429.3157895,429.3157895,384.5789474,384.5789474,384.5789474,102.5263158,102.5263158,102.5263158,561.3684211,561.3684211,561.3684211,371.7368421,371.7368421,371.7368421
809,343.6315789,343.6315789,343.6315789,423.6315789,423.6315789,423.6315789,299.8421053,299.8421053,299.8421053,78.47368421,78.47368421,78.47368421,390.6315789,390.6315789,390.6315789,380.6315789,380.6315789,380.6315789
810,463.4210526,463.4210526,463.4210526,674.6842105,674.6842105,674.6842105,266.7368421,266.7368421,266.7368421,91.15789474,91.15789474,91.15789474,442.3157895,442.3157895,442.3157895,444.4736842,444.4736842,444.4736842
811,424.7368421,424.7368421,424.7368421,410.6315789,410.6315789,410.6315789,317.6842105,317.6842105,317.6842105,78.36842105,78.36842105,78.36842105,385.4736842,385.4736842,385.4736842,545.8421053,545.8421053,545.8421053
812,409.2105263,409.2105263,409.2105263,498.8947368,498.8947368,498.8947368,335.8947368,335.8947368,335.8947368,73.84210526,73.84210526,73.84210526,540.2631579,540.2631579,540.2631579,399.9473684,399.9473684,399.9473684
813,405.3157895,405.3157895,405.3157895,570.1052632,570.1052632,570.1052632,331.6315789,331.6315789,331.6315789,79.31578947,79.31578947,79.31578947,500,500,500,518.6842105,518.6842105,518.6842105
814,416.3684211,416.3684211,416.3684211,506.1052632,506.1052632,506.1052632,302,302,302,90.21052632,90.21052632,90.21052632,503.8421053,503.8421053,503.8421053,488.4736842,488.4736842,488.4736842
815,419.8947368,419.8947368,419.8947368,516.5789474,516.5789474,516.5789474,367.9473684,367.9473684,367.9473684,131.4736842,131.4736842,131.4736842,456.4736842,456.4736842,456.4736842,630.6315789,630.6315789,630.6315789
816,389,389,389,435.3157895,435.3157895,435.3157895,355.4736842,355.4736842,355.4736842,83.47368421,83.47368421,83.47368421,402.2105263,402.2105263,402.2105263,533,533,533
817,436.7894737,436.7894737,436.7894737,459.6315789,459.6315789,459.6315789,215.4736842,215.4736842,215.4736842,105.2105263,105.2105263,105.2105263,407.6315789,407.6315789,407.6315789,347.5263158,347.5263158,347.5263158
818,374.9473684,374.9473684,374.9473684,515.6315789,515.6315789,515.6315789,297.8947368,297.8947368,297.8947368,91.84210526,91.84210526,91.84210526,452.5263158,452.5263158,452.5263158,312.7894737,312.7894737,312.7894737
819,445.8947368,445.8947368,445.8947368,512.1052632,512.1052632,512.1052632,283.1052632,283.1052632,283.1052632,102.5789474,102.5789474,102.5789474,464.9473684,464.9473684,464.9473684,435.0526316,435.0526316,435.0526316
820,499.3157895,499.3157895,499.3157895,554.9473684,554.9473684,554.9473684,332.7368421,332.7368421,332.7368421,100,100,100,475.5263158,475.5263158,475.5263158,262.7368421,262.7368421,262.7368421
821,443.9473684,443.9473684,443.9473684,577.9473684,577.9473684,577.9473684,426.4736842,426.4736842,426.4736842,131.7368421,131.7368421,131.7368421,401.7894737,401.7894737,401.7894737,404.9473684,404.9473684,404.9473684
822,378.7368421,378.7368421,378.7368421,543.6842105,543.6842105,543.6842105,297.8947368,297.8947368,297.8947368,83.05263158,83.05263158,83.05263158,377.4210526,377.4210526,377.4210526,337.4736842,337.4736842,337.4736842
823,463.0526316,463.0526316,463.0526316,476.3157895,476.3157895,476.3157895,288.3684211,288.3684211,288.3684211,76.89473684,76.89473684,76.89473684,581.0526316,581.0526316,581.0526316,483.7368421,483.7368421,483.7368421
824,429.3684211,429.3684211,429.3684211,359.6315789,359.6315789,359.6315789,499.7368421,499.7368421,499.7368421,72.78947368,72.78947368,72.78947368,450.0526316,450.0526316,450.0526316,558.6842105,558.6842105,558.6842105
825,425.3157895,425.3157895,425.3157895,551.4210526,551.4210526,551.4210526,258.4736842,258.4736842,258.4736842,99.84210526,99.84210526,99.84210526,398.2105263,398.2105263,398.2105263,578.4736842,578.4736842,578.4736842
826,462.3157895,462.3157895,462.3157895,524.6842105,524.6842105,524.6842105,364.6315789,364.6315789,364.6315789,81.89473684,81.89473684,81.89473684,517.2631579,517.2631579,517.2631579,478.3157895,478.3157895,478.3157895
827,370,370,370,654.4736842,654.4736842,654.4736842,395.5263158,395.5263158,395.5263158,61.73684211,61.73684211,61.73684211,492.6315789,492.6315789,492.6315789,608.3157895,608.3157895,608.3157895
828,361.7894737,361.7894737,361.7894737,585.4210526,585.4210526,585.4210526,386.0526316,386.0526316,386.0526316,141.5263158,141.5263158,141.5263158,451.2105263,451.2105263,451.2105263,426.3684211,426.3684211,426.3684211
829,493.5263158,493.5263158,493.5263158,480,480,480,396.3157895,396.3157895,396.3157895,89.26315789,89.26315789,89.26315789,471.1052632,471.1052632,471.1052632,220.5789474,220.5789474,220.5789474
830,457.1052632,457.1052632,457.1052632,521.4210526,521.4210526,521.4210526,387.2631579,387.2631579,387.2631579,85.15789474,85.15789474,85.15789474,390.3684211,390.3684211,390.3684211,425.5263158,425.5263158,425.5263158
831,469.5263158,469.5263158,469.5263158,621.5263158,621.5263158,621.5263158,340.5789474,340.5789474,340.5789474,84.73684211,84.73684211,84.73684211,368.1052632,368.1052632,368.1052632,613.5263158,613.5263158,613.5263158
832,412.0526316,412.0526316,412.0526316,731,731,731,378,378,378,117.1578947,117.1578947,117.1578947,385.7368421,385.7368421,385.7368421,560.4210526,560.4210526,560.4210526
833,469.4736842,469.4736842,469.4736842,679.8421053,679.8421053,679.8421053,359.1052632,359.1052632,359.1052632,95.31578947,95.31578947,95.31578947,406.9473684,406.9473684,406.9473684,484.5789474,484.5789474,484.5789474
834,485.8421053,485.8421053,485.8421053,638.7368421,638.7368421,638.7368421,348.1578947,348.1578947,348.1578947,71.78947368,71.78947368,71.78947368,452,452,452,628.6842105,628.6842105,628.6842105
835,406.7368421,406.7368421,406.7368421,695.7368421,695.7368421,695.7368421,363.4210526,363.4210526,363.4210526,68.94736842,68.94736842,68.94736842,284.0526316,284.0526316,284.0526316,493.1052632,493.1052632,493.1052632
836,506.8421053,506.8421053,506.8421053,485.1578947,485.1578947,485.1578947,352.4736842,352.4736842,352.4736842,137.4736842,137.4736842,137.4736842,343.8947368,343.8947368,343.8947368,587.2105263,587.2105263,587.2105263
837,333.5789474,333.5789474,333.5789474,694.4210526,694.4210526,694.4210526,263.7894737,263.7894737,263.7894737,83.42105263,83.42105263,83.42105263,402.7894737,402.7894737,402.7894737,570.5263158,570.5263158,570.5263158
838,467.7368421,467.7368421,467.7368421,668.0526316,668.0526316,668.0526316,313.8421053,313.8421053,313.8421053,97.57894737,97.57894737,97.57894737,440.7894737,440.7894737,440.7894737,590.4736842,590.4736842,590.4736842
839,385.2105263,385.2105263,385.2105263,811.6842105,811.6842105,811.6842105,314.2631579,314.2631579,314.2631579,121.6842105,121.6842105,121.6842105,455,455,455,615.5789474,615.5789474,615.5789474
840,339.5789474,339.5789474,339.5789474,531.2631579,531.2631579,531.2631579,256.0526316,256.0526316,256.0526316,102.3684211,102.3684211,102.3684211,330.9473684,330.9473684,330.9473684,612.1578947,612.1578947,612.1578947
841,351.4736842,351.4736842,351.4736842,608.6315789,608.6315789,608.6315789,337.8421053,337.8421053,337.8421053,131.4736842,131.4736842,131.4736842,422.3157895,422.3157895,422.3157895,462.7894737,462.7894737,462.7894737
842,331.7368421,331.7368421,331.7368421,561.5789474,561.5789474,561.5789474,418.5789474,418.5789474,418.5789474,118.1052632,118.1052632,118.1052632,443.5263158,443.5263158,443.5263158,604.0526316,604.0526316,604.0526316
843,427.2631579,427.2631579,427.2631579,642.2631579,642.2631579,642.2631579,367.8421053,367.8421053,367.8421053,107.0526316,107.0526316,107.0526316,394.7368421,394.7368421,394.7368421,484.5789474,484.5789474,484.5789474
844,461.7368421,461.7368421,461.7368421,687.7894737,687.7894737,687.7894737,425.4210526,425.4210526,425.4210526,132.2631579,132.2631579,132.2631579,366.0526316,366.0526316,366.0526316,478.2631579,478.2631579,478.2631579
845,414.8421053,414.8421053,414.8421053,598.2631579,598.2631579,598.2631579,389.9473684,389.9473684,389.9473684,123.5789474,123.5789474,123.5789474,405.9473684,405.9473684,405.9473684,337.8421053,337.8421053,337.8421053
846,434.1578947,434.1578947,434.1578947,598.6315789,598.6315789,598.6315789,399.1052632,399.1052632,399.1052632,85.31578947,85.31578947,85.31578947,445.9473684,445.9473684,445.9473684,539.8421053,539.8421053,539.8421053
847,430.8947368,430.8947368,430.8947368,725.3157895,725.3157895,725.3157895,364.1578947,364.1578947,364.1578947,98.05263158,98.05263158,98.05263158,358.9473684,358.9473684,358.9473684,426.4210526,426.4210526,426.4210526
848,433.5263158,433.5263158,433.5263158,550.8421053,550.8421053,550.8421053,322.3157895,322.3157895,322.3157895,82.26315789,82.26315789,82.26315789,434.8421053,434.8421053,434.8421053,771.7368421,771.7368421,771.7368421
849,384.8421053,384.8421053,384.8421053,581.6315789,581.6315789,581.6315789,365.1578947,365.1578947,365.1578947,82.42105263,82.42105263,82.42105263,386.9473684,386.9473684,386.9473684,617.4736842,617.4736842,617.4736842
850,362.4736842,362.4736842,362.4736842,464.9473684,464.9473684,464.9473684,465.7368421,465.7368421,465.7368421,59.78947368,59.78947368,59.78947368,400.7894737,400.7894737,400.7894737,600.3157895,600.3157895,600.3157895
851,422.2105263,422.2105263,422.2105263,725.8421053,725.8421053,725.8421053,415.5789474,415.5789474,415.5789474,44.26315789,44.26315789,44.26315789,344.4210526,344.4210526,344.4210526,552.6842105,552.6842105,552.6842105
852,393.0526316,393.0526316,393.0526316,570.2631579,570.2631579,570.2631579,492.4210526,492.4210526,492.4210526,63.47368421,63.47368421,63.47368421,413.7894737,413.7894737,413.7894737,677.8421053,677.8421053,677.8421053
853,509.8947368,509.8947368,509.8947368,396.5263158,396.5263158,396.5263158,431.8421053,431.8421053,431.8421053,98.10526316,98.10526316,98.10526316,281.9473684,281.9473684,281.9473684,642.7368421,642.7368421,642.7368421
854,570.8421053,570.8421053,570.8421053,550.7894737,550.7894737,550.7894737,428.8421053,428.8421053,428.8421053,77.47368421,77.47368421,77.47368421,307.7894737,307.7894737,307.7894737,580.9473684,580.9473684,580.9473684
855,434.5263158,434.5263158,434.5263158,472.3684211,472.3684211,472.3684211,366.8421053,366.8421053,366.8421053,60.21052632,60.21052632,60.21052632,470.2631579,470.2631579,470.2631579,723.1052632,723.1052632,723.1052632
856,435.4210526,435.4210526,435.4210526,564.4736842,564.4736842,564.4736842,472.9473684,472.9473684,472.9473684,64.42105263,64.42105263,64.42105263,539.9473684,539.9473684,539.9473684,389.9473684,389.9473684,389.9473684
857,514.7368421,514.7368421,514.7368421,603.5263158,603.5263158,603.5263158,438.8947368,438.8947368,438.8947368,86.89473684,86.89473684,86.89473684,308.4210526,308.4210526,308.4210526,564,564,564
858,466.5789474,466.5789474,466.5789474,337.7894737,337.7894737,337.7894737,474.6315789,474.6315789,474.6315789,70.15789474,70.15789474,70.15789474,363,363,363,634.8421053,634.8421053,634.8421053
859,426.5263158,426.5263158,426.5263158,437,437,437,426.8421053,426.8421053,426.8421053,67.31578947,67.31578947,67.31578947,416.9473684,416.9473684,416.9473684,570.2631579,570.2631579,570.2631579
860,383.8947368,383.8947368,383.8947368,447.3157895,447.3157895,447.3157895,416.5263158,416.5263158,416.5263158,118.2105263,118.2105263,118.2105263,552.6315789,552.6315789,552.6315789,504.9473684,504.9473684,504.9473684
861,593.5263158,593.5263158,593.5263158,314.2105263,314.2105263,314.2105263,448.4736842,448.4736842,448.4736842,133.5263158,133.5263158,133.5263158,405.7368421,405.7368421,405.7368421,493.4210526,493.4210526,493.4210526
862,456.2105263,456.2105263,456.2105263,495,495,495,435.8947368,435.8947368,435.8947368,102.0526316,102.0526316,102.0526316,467.7894737,467.7894737,467.7894737,402.7894737,402.7894737,402.7894737
863,422.7368421,422.7368421,422.7368421,384.5789474,384.5789474,384.5789474,378.3684211,378.3684211,378.3684211,95.94736842,95.94736842,95.94736842,427.2105263,427.2105263,427.2105263,314,314,314
864,379.7368421,379.7368421,379.7368421,432.1052632,432.1052632,432.1052632,405.5789474,405.5789474,405.5789474,81.52631579,81.52631579,81.52631579,354.2631579,354.2631579,354.2631579,457.9473684,457.9473684,457.9473684
865,385.1578947,385.1578947,385.1578947,301.7368421,301.7368421,301.7368421,296.4736842,296.4736842,296.4736842,74.36842105,74.36842105,74.36842105,468.5263158,468.5263158,468.5263158,469.2105263,469.2105263,469.2105263
866,428.2631579,428.2631579,428.2631579,482.3684211,482.3684211,482.3684211,380.8947368,380.8947368,380.8947368,65.68421053,65.68421053,65.68421053,526.6842105,526.6842105,526.6842105,439.2105263,439.2105263,439.2105263
867,413.7368421,413.7368421,413.7368421,490.8947368,490.8947368,490.8947368,382.8421053,382.8421053,382.8421053,85.84210526,85.84210526,85.84210526,498.3684211,498.3684211,498.3684211,419.4736842,419.4736842,419.4736842
868,360.9473684,360.9473684,360.9473684,265.1578947,265.1578947,265.1578947,328.4210526,328.4210526,328.4210526,64.31578947,64.31578947,64.31578947,335.6842105,335.6842105,335.6842105,212.7894737,212.7894737,212.7894737
869,393.2105263,393.2105263,393.2105263,402.5789474,402.5789474,402.5789474,339.5263158,339.5263158,339.5263158,61.73684211,61.73684211,61.73684211,457.6315789,457.6315789,457.6315789,467.5789474,467.5789474,467.5789474
870,380.7894737,380.7894737,380.7894737,392.6842105,392.6842105,392.6842105,333.4736842,333.4736842,333.4736842,76.26315789,76.26315789,76.26315789,166.1052632,166.1052632,166.1052632,516.8421053,516.8421053,516.8421053
871,479.8421053,479.8421053,479.8421053,448.4736842,448.4736842,448.4736842,481,481,481,65.05263158,65.05263158,65.05263158,370.5789474,370.5789474,370.5789474,497.4736842,497.4736842,497.4736842
872,474.5789474,474.5789474,474.5789474,541.8421053,541.8421053,541.8421053,401.0526316,401.0526316,401.0526316,100.3684211,100.3684211,100.3684211,362.7368421,362.7368421,362.7368421,546.5789474,546.5789474,546.5789474
873,413.5263158,413.5263158,413.5263158,481.8947368,481.8947368,481.8947368,502.2631579,502.2631579,502.2631579,83.68421053,83.68421053,83.68421053,451.4736842,451.4736842,451.4736842,598.9473684,598.9473684,598.9473684
874,423.8421053,423.8421053,423.8421053,484.6842105,484.6842105,484.6842105,362.9473684,362.9473684,362.9473684,41.68421053,41.68421053,41.68421053,439.1578947,439.1578947,439.1578947,719.5263158,719.5263158,719.5263158
875,443.6842105,443.6842105,443.6842105,432.2631579,432.2631579,432.2631579,398.1578947,398.1578947,398.1578947,69.47368421,69.47368421,69.47368421,332.7894737,332.7894737,332.7894737,721.7894737,721.7894737,721.7894737
876,454.9473684,454.9473684,454.9473684,698.8947368,698.8947368,698.8947368,400.2631579,400.2631579,400.2631579,119.0526316,119.0526316,119.0526316,424.0526316,424.0526316,424.0526316,733.8421053,733.8421053,733.8421053
877,463.2631579,463.2631579,463.2631579,374.8947368,374.8947368,374.8947368,387.1052632,387.1052632,387.1052632,112.2105263,112.2105263,112.2105263,344.6842105,344.6842105,344.6842105,545.3684211,545.3684211,545.3684211
878,398.8421053,398.8421053,398.8421053,504,504,504,298.5789474,298.5789474,298.5789474,109.2105263,109.2105263,109.2105263,361.2105263,361.2105263,361.2105263,526.4210526,526.4210526,526.4210526
879,387.5789474,387.5789474,387.5789474,519.7368421,519.7368421,519.7368421,311.2105263,311.2105263,311.2105263,111.8947368,111.8947368,111.8947368,404.1578947,404.1578947,404.1578947,586.6842105,586.6842105,586.6842105
880,433.6842105,433.6842105,433.6842105,616.2105263,616.2105263,616.2105263,344.7894737,344.7894737,344.7894737,76.10526316,76.10526316,76.10526316,431.5789474,431.5789474,431.5789474,650.8947368,650.8947368,650.8947368
881,386.5789474,386.5789474,386.5789474,554,554,554,449.2631579,449.2631579,449.2631579,98.68421053,98.68421053,98.68421053,370.0526316,370.0526316,370.0526316,409.6842105,409.6842105,409.6842105
882,346.6842105,346.6842105,346.6842105,675.6842105,675.6842105,675.6842105,436,436,436,90.73684211,90.73684211,90.73684211,482.4736842,482.4736842,482.4736842,659.3684211,659.3684211,659.3684211
883,404.2105263,404.2105263,404.2105263,672.1578947,672.1578947,672.1578947,381,381,381,102.3157895,102.3157895,102.3157895,367.2631579,367.2631579,367.2631579,604.1578947,604.1578947,604.1578947
884,439.4736842,439.4736842,439.4736842,488.6842105,488.6842105,488.6842105,371.1578947,371.1578947,371.1578947,133.1052632,133.1052632,133.1052632,323.8421053,323.8421053,323.8421053,605.6315789,605.6315789,605.6315789
885,469.4210526,469.4210526,469.4210526,526.4736842,526.4736842,526.4736842,363.4210526,363.4210526,363.4210526,169.5789474,169.5789474,169.5789474,355.2631579,355.2631579,355.2631579,494.9473684,494.9473684,494.9473684
886,366.2105263,366.2105263,366.2105263,629.8947368,629.8947368,629.8947368,351.5789474,351.5789474,351.5789474,114.0526316,114.0526316,114.0526316,342.3157895,342.3157895,342.3157895,602.7894737,602.7894737,602.7894737
887,414.6315789,414.6315789,414.6315789,639.7894737,639.7894737,639.7894737,317.7368421,317.7368421,317.7368421,112.0526316,112.0526316,112.0526316,410.7894737,410.7894737,410.7894737,429.0526316,429.0526316,429.0526316
888,602.2105263,602.2105263,602.2105263,609.9473684,609.9473684,609.9473684,370.7368421,370.7368421,370.7368421,90.94736842,90.94736842,90.94736842,420.4210526,420.4210526,420.4210526,423.0526316,423.0526316,423.0526316
889,442.4210526,442.4210526,442.4210526,656.8947368,656.8947368,656.8947368,292.8421053,292.8421053,292.8421053,126.7368421,126.7368421,126.7368421,510.3157895,510.3157895,510.3157895,542.7368421,542.7368421,542.7368421
890,403.6842105,403.6842105,403.6842105,366.1052632,366.1052632,366.1052632,339.1578947,339.1578947,339.1578947,88.84210526,88.84210526,88.84210526,366.7894737,366.7894737,366.7894737,400.2631579,400.2631579,400.2631579
891,511.8421053,511.8421053,511.8421053,512.4736842,512.4736842,512.4736842,332.3157895,332.3157895,332.3157895,135.6842105,135.6842105,135.6842105,364.2105263,364.2105263,364.2105263,447.8947368,447.8947368,447.8947368
