"Step","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_4_336figure3 - episode_return","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_4_336figure3 - episode_return__MIN","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_4_336figure3 - episode_return__MAX","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_3_336figure3 - episode_return","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_3_336figure3 - episode_return__MIN","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_3_336figure3 - episode_return__MAX","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_2_336figure3 - episode_return","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_2_336figure3 - episode_return__MIN","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_2_336figure3 - episode_return__MAX","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_1_336figure3 - episode_return","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_1_336figure3 - episode_return__MIN","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_1_336figure3 - episode_return__MAX"
"424","-708.4","-708.4","-708.4","-564.6","-564.6","-564.6","-671.6","-671.6","-671.6","-715","-715","-715"
"425","-643.5","-643.5","-643.5","-541.9","-541.9","-541.9","-714.7","-714.7","-714.7","-766.8","-766.8","-766.8"
"426","-663.5","-663.5","-663.5","-508.3","-508.3","-508.3","-648.2","-648.2","-648.2","-647.3","-647.3","-647.3"
"427","-621.5","-621.5","-621.5","-550.9","-550.9","-550.9","-642.3","-642.3","-642.3","-743.1","-743.1","-743.1"
"428","-703.9","-703.9","-703.9","-575.6","-575.6","-575.6","-622.4","-622.4","-622.4","-678.1","-678.1","-678.1"
"429","-624.3","-624.3","-624.3","-511.3","-511.3","-511.3","-635","-635","-635","-643.7","-643.7","-643.7"
"430","-633.1","-633.1","-633.1","-510.9","-510.9","-510.9","-725.1","-725.1","-725.1","-730.3","-730.3","-730.3"
"431","-715.2","-715.2","-715.2","-540.5","-540.5","-540.5","-667.7","-667.7","-667.7","-680","-680","-680"
"432","-693","-693","-693","-486.1","-486.1","-486.1","-711.7","-711.7","-711.7","-712.6","-712.6","-712.6"
"433","-656.9","-656.9","-656.9","-521.1","-521.1","-521.1","-761.8","-761.8","-761.8","-759.1","-759.1","-759.1"
"434","-646.4","-646.4","-646.4","-553.4","-553.4","-553.4","-650.1","-650.1","-650.1","-704","-704","-704"
"435","-675.2","-675.2","-675.2","-558.5","-558.5","-558.5","-719.6","-719.6","-719.6","-731.4","-731.4","-731.4"
"436","-662.3","-662.3","-662.3","-556.4","-556.4","-556.4","-666.3","-666.3","-666.3","-702.3","-702.3","-702.3"
"437","-666","-666","-666","-566.7","-566.7","-566.7","-644.6","-644.6","-644.6","-629","-629","-629"
"438","-740.4","-740.4","-740.4","-580.4","-580.4","-580.4","-624.7","-624.7","-624.7","-641","-641","-641"
"439","-685.8","-685.8","-685.8","-548","-548","-548","-643.5","-643.5","-643.5","-660.7","-660.7","-660.7"
"440","-582.7","-582.7","-582.7","-563.7","-563.7","-563.7","-626.5","-626.5","-626.5","-664.7","-664.7","-664.7"
"441","-698.4","-698.4","-698.4","-531","-531","-531","-642.1","-642.1","-642.1","-696.1","-696.1","-696.1"
"442","-585.4","-585.4","-585.4","-541.5","-541.5","-541.5","-629","-629","-629","-677.5","-677.5","-677.5"
"443","-713.9","-713.9","-713.9","-591.7","-591.7","-591.7","-624.2","-624.2","-624.2","-765.9","-765.9","-765.9"
"444","-571.3","-571.3","-571.3","-589.7","-589.7","-589.7","-691.9","-691.9","-691.9","-635.6","-635.6","-635.6"
"445","-671.1","-671.1","-671.1","-450.4","-450.4","-450.4","-599.3","-599.3","-599.3","-717.7","-717.7","-717.7"
"446","-749.2","-749.2","-749.2","-519.6","-519.6","-519.6","-641.5","-641.5","-641.5","-745.9","-745.9","-745.9"
"447","-701.1","-701.1","-701.1","-556.6","-556.6","-556.6","-605.4","-605.4","-605.4","-763","-763","-763"
"448","-625.3","-625.3","-625.3","-546.6","-546.6","-546.6","-678.8","-678.8","-678.8","-705.2","-705.2","-705.2"
"449","-691","-691","-691","-527","-527","-527","-645","-645","-645","-637.7","-637.7","-637.7"
"450","-712.4","-712.4","-712.4","-500.1","-500.1","-500.1","-581.1","-581.1","-581.1","-713.7","-713.7","-713.7"
"451","-665.4","-665.4","-665.4","-485.8","-485.8","-485.8","-612.2","-612.2","-612.2","-735.2","-735.2","-735.2"
"452","-646.2","-646.2","-646.2","-555.1","-555.1","-555.1","-599.4","-599.4","-599.4","-767.4","-767.4","-767.4"
"453","-707","-707","-707","-513.5","-513.5","-513.5","-674.6","-674.6","-674.6","-648.9","-648.9","-648.9"
"454","-610","-610","-610","-538.9","-538.9","-538.9","-593.7","-593.7","-593.7","-729.7","-729.7","-729.7"
"455","-665.5","-665.5","-665.5","-518.3","-518.3","-518.3","-611.7","-611.7","-611.7","-695.3","-695.3","-695.3"
"456","-595.4","-595.4","-595.4","-535.6","-535.6","-535.6","-553.2","-553.2","-553.2","-757.7","-757.7","-757.7"
"457","-670","-670","-670","-561.4","-561.4","-561.4","-614.4","-614.4","-614.4","-682.3","-682.3","-682.3"
"458","-663.2","-663.2","-663.2","-564.2","-564.2","-564.2","-612.3","-612.3","-612.3","-735","-735","-735"
"459","-667.3","-667.3","-667.3","-527.1","-527.1","-527.1","-603.3","-603.3","-603.3","-711","-711","-711"
"460","-709.9","-709.9","-709.9","-521","-521","-521","-578.5","-578.5","-578.5","-636.7","-636.7","-636.7"
"461","-654.2","-654.2","-654.2","-536.1","-536.1","-536.1","-627","-627","-627","-698.7","-698.7","-698.7"
"462","-659.9","-659.9","-659.9","-511.1","-511.1","-511.1","-614.1","-614.1","-614.1","-665","-665","-665"
"463","-586.9","-586.9","-586.9","-556.5","-556.5","-556.5","-570.4","-570.4","-570.4","-753","-753","-753"
"464","-678","-678","-678","-581.4","-581.4","-581.4","-585.8","-585.8","-585.8","-674.7","-674.7","-674.7"
"465","-678.1","-678.1","-678.1","-572.9","-572.9","-572.9","-703","-703","-703","-740.9","-740.9","-740.9"
"466","-607.1","-607.1","-607.1","-459.3","-459.3","-459.3","-619.2","-619.2","-619.2","-644.7","-644.7","-644.7"
"467","-784.3","-784.3","-784.3","-518.5","-518.5","-518.5","-693.6","-693.6","-693.6","-673.2","-673.2","-673.2"
"468","-710.2","-710.2","-710.2","-522","-522","-522","-625.9","-625.9","-625.9","-705.9","-705.9","-705.9"
"469","-764.2","-764.2","-764.2","-498.2","-498.2","-498.2","-654.1","-654.1","-654.1","-628.3","-628.3","-628.3"
"470","-719.5","-719.5","-719.5","-526.5","-526.5","-526.5","-565.7","-565.7","-565.7","-684.4","-684.4","-684.4"
"471","-644.1","-644.1","-644.1","-496.2","-496.2","-496.2","-643.9","-643.9","-643.9","-723.5","-723.5","-723.5"
"472","-730.7","-730.7","-730.7","-585.1","-585.1","-585.1","-500.1","-500.1","-500.1","-618.4","-618.4","-618.4"
"473","-747","-747","-747","-488.5","-488.5","-488.5","-603.6","-603.6","-603.6","-665.3","-665.3","-665.3"
"474","-655.9","-655.9","-655.9","-529.1","-529.1","-529.1","-691.9","-691.9","-691.9","-619.3","-619.3","-619.3"
"475","-752.1","-752.1","-752.1","-612","-612","-612","-606.5","-606.5","-606.5","-669","-669","-669"
"476","-735.4","-735.4","-735.4","-539.3","-539.3","-539.3","-572.8","-572.8","-572.8","-719.4","-719.4","-719.4"
"477","-707","-707","-707","-565.7","-565.7","-565.7","-596.8","-596.8","-596.8","-759.3","-759.3","-759.3"
"478","-698.8","-698.8","-698.8","-482.4","-482.4","-482.4","-617.6","-617.6","-617.6","-691","-691","-691"
"479","-683.4","-683.4","-683.4","-584.3","-584.3","-584.3","-571.1","-571.1","-571.1","-587.9","-587.9","-587.9"
"480","-671.7","-671.7","-671.7","-527.8","-527.8","-527.8","-561.9","-561.9","-561.9","-714.5","-714.5","-714.5"
"481","-689.5","-689.5","-689.5","-499.4","-499.4","-499.4","-613.1","-613.1","-613.1","-744.6","-744.6","-744.6"
"482","-728.4","-728.4","-728.4","-521.2","-521.2","-521.2","-602.8","-602.8","-602.8","-701.9","-701.9","-701.9"
"483","-655.6","-655.6","-655.6","-491.9","-491.9","-491.9","-567.7","-567.7","-567.7","-739.9","-739.9","-739.9"
"484","-678.1","-678.1","-678.1","-488.4","-488.4","-488.4","-548.5","-548.5","-548.5","-726.9","-726.9","-726.9"
"485","-657.1","-657.1","-657.1","-540.5","-540.5","-540.5","-659","-659","-659","-737.6","-737.6","-737.6"
"486","-715.1","-715.1","-715.1","-593.5","-593.5","-593.5","-548.6","-548.6","-548.6","-662.2","-662.2","-662.2"
"487","-613.4","-613.4","-613.4","-504.3","-504.3","-504.3","-550.2","-550.2","-550.2","-757.7","-757.7","-757.7"
"488","-702.9","-702.9","-702.9","-546.4","-546.4","-546.4","-650.2","-650.2","-650.2","-754.6","-754.6","-754.6"
"489","-613.1","-613.1","-613.1","-519.4","-519.4","-519.4","-644.4","-644.4","-644.4","-661.7","-661.7","-661.7"
"490","-599.8","-599.8","-599.8","-499.9","-499.9","-499.9","-664.9","-664.9","-664.9","-730.1","-730.1","-730.1"
"491","-717.9","-717.9","-717.9","-484.6","-484.6","-484.6","-515.3","-515.3","-515.3","-722.4","-722.4","-722.4"
"492","-677.6","-677.6","-677.6","-508.5","-508.5","-508.5","-677.8","-677.8","-677.8","-668.5","-668.5","-668.5"
"493","-729.6","-729.6","-729.6","-565.7","-565.7","-565.7","-583.7","-583.7","-583.7","-756.3","-756.3","-756.3"
"494","-690.4","-690.4","-690.4","-515.4","-515.4","-515.4","-612.5","-612.5","-612.5","-708.8","-708.8","-708.8"
"495","-602.5","-602.5","-602.5","-503.6","-503.6","-503.6","-618.3","-618.3","-618.3","-685.5","-685.5","-685.5"
"496","-660","-660","-660","-522.5","-522.5","-522.5","-651.4","-651.4","-651.4","-689.7","-689.7","-689.7"
"497","-650.4","-650.4","-650.4","-506.3","-506.3","-506.3","-599.1","-599.1","-599.1","-757.2","-757.2","-757.2"
"498","-540.4","-540.4","-540.4","-543","-543","-543","-607.4","-607.4","-607.4","-713.6","-713.6","-713.6"
"499","-646.2","-646.2","-646.2","-459.6","-459.6","-459.6","-505.7","-505.7","-505.7","-676","-676","-676"
"500","-781","-781","-781","-500","-500","-500","-640.2","-640.2","-640.2","-714.7","-714.7","-714.7"
"501","-621","-621","-621","-503.7","-503.7","-503.7","-661.8","-661.8","-661.8","-659.7","-659.7","-659.7"
"502","-754.7","-754.7","-754.7","-510.3","-510.3","-510.3","-551.4","-551.4","-551.4","-740.6","-740.6","-740.6"
"503","-654.7","-654.7","-654.7","-514.4","-514.4","-514.4","-571.6","-571.6","-571.6","-720.9","-720.9","-720.9"
"504","-672.6","-672.6","-672.6","-520.5","-520.5","-520.5","-620.3","-620.3","-620.3","-680.4","-680.4","-680.4"
"505","-678.6","-678.6","-678.6","-460","-460","-460","-556.6","-556.6","-556.6","-656","-656","-656"
"506","-672","-672","-672","-502.3","-502.3","-502.3","-527.8","-527.8","-527.8","-711","-711","-711"
"507","-706.8","-706.8","-706.8","-550.3","-550.3","-550.3","-538.5","-538.5","-538.5","-816.1","-816.1","-816.1"
"508","-662.5","-662.5","-662.5","-524.5","-524.5","-524.5","-590.6","-590.6","-590.6","-683.5","-683.5","-683.5"
"509","-714.1","-714.1","-714.1","-452.3","-452.3","-452.3","-602.9","-602.9","-602.9","-625.7","-625.7","-625.7"
"510","-666.5","-666.5","-666.5","-519.1","-519.1","-519.1","-589.1","-589.1","-589.1","-679.6","-679.6","-679.6"
"511","-732.4","-732.4","-732.4","-509","-509","-509","-675.5","-675.5","-675.5","-695.6","-695.6","-695.6"
"512","-711.1","-711.1","-711.1","-463.2","-463.2","-463.2","-603.4","-603.4","-603.4","-630.5","-630.5","-630.5"
"513","-704.2","-704.2","-704.2","-540.7","-540.7","-540.7","-587.6","-587.6","-587.6","-649","-649","-649"
"514","-637.1","-637.1","-637.1","-528.4","-528.4","-528.4","-553.3","-553.3","-553.3","-722.3","-722.3","-722.3"
"515","-708.3","-708.3","-708.3","-510.7","-510.7","-510.7","-534.9","-534.9","-534.9","-751.9","-751.9","-751.9"
"516","-620.7","-620.7","-620.7","-525.3","-525.3","-525.3","-598.7","-598.7","-598.7","-750","-750","-750"
"517","-676.4","-676.4","-676.4","-545.4","-545.4","-545.4","-572.4","-572.4","-572.4","-680.5","-680.5","-680.5"
"518","-665.8","-665.8","-665.8","-543.8","-543.8","-543.8","-554.4","-554.4","-554.4","-709.9","-709.9","-709.9"
"519","-722.1","-722.1","-722.1","-553.2","-553.2","-553.2","-634.2","-634.2","-634.2","-579.4","-579.4","-579.4"
"520","-615.5","-615.5","-615.5","-485.9","-485.9","-485.9","-554.7","-554.7","-554.7","-722","-722","-722"
"521","-661.6","-661.6","-661.6","-557.9","-557.9","-557.9","-597.7","-597.7","-597.7","-758.2","-758.2","-758.2"
"522","-625.4","-625.4","-625.4","-486.8","-486.8","-486.8","-602","-602","-602","-686.2","-686.2","-686.2"
"523","-704.8","-704.8","-704.8","-555.6","-555.6","-555.6","-668","-668","-668","-638.6","-638.6","-638.6"
"524","-658.4","-658.4","-658.4","-462.8","-462.8","-462.8","-618.7","-618.7","-618.7","-708.2","-708.2","-708.2"
"525","-633.4","-633.4","-633.4","-495.5","-495.5","-495.5","-560.8","-560.8","-560.8","-732.8","-732.8","-732.8"
"526","-692.4","-692.4","-692.4","-513.1","-513.1","-513.1","-641.9","-641.9","-641.9","-667","-667","-667"
"527","-713.9","-713.9","-713.9","-512.5","-512.5","-512.5","-610.1","-610.1","-610.1","-734.7","-734.7","-734.7"
"528","-743.1","-743.1","-743.1","-479","-479","-479","-570.2","-570.2","-570.2","-704.3","-704.3","-704.3"
"529","-708.2","-708.2","-708.2","-480.2","-480.2","-480.2","-578.1","-578.1","-578.1","-678.7","-678.7","-678.7"
"530","-655.3","-655.3","-655.3","-506.5","-506.5","-506.5","-603.1","-603.1","-603.1","-663.9","-663.9","-663.9"
"531","-707.1","-707.1","-707.1","-523.4","-523.4","-523.4","-594.2","-594.2","-594.2","-735.7","-735.7","-735.7"
"532","-591.6","-591.6","-591.6","-523.7","-523.7","-523.7","-609.2","-609.2","-609.2","-686.5","-686.5","-686.5"
"533","-695.1","-695.1","-695.1","-480","-480","-480","-558.4","-558.4","-558.4","-763.7","-763.7","-763.7"
"534","-744.9","-744.9","-744.9","-446.1","-446.1","-446.1","-604.3","-604.3","-604.3","-660.2","-660.2","-660.2"
"535","-714.9","-714.9","-714.9","-430.6","-430.6","-430.6","-507.9","-507.9","-507.9","-703.2","-703.2","-703.2"
"536","-600.1","-600.1","-600.1","-528.4","-528.4","-528.4","-485.4","-485.4","-485.4","-704","-704","-704"
"537","-634.4","-634.4","-634.4","-481.8","-481.8","-481.8","-549.6","-549.6","-549.6","-741.2","-741.2","-741.2"
"538","-694.4","-694.4","-694.4","-461.1","-461.1","-461.1","-550.4","-550.4","-550.4","-751.5","-751.5","-751.5"
"539","-663.3","-663.3","-663.3","-531.2","-531.2","-531.2","-563","-563","-563","-674.2","-674.2","-674.2"
"540","-712.1","-712.1","-712.1","-475.7","-475.7","-475.7","-543.9","-543.9","-543.9","-767.6","-767.6","-767.6"
"541","-659","-659","-659","-530","-530","-530","-626.3","-626.3","-626.3","-603.1","-603.1","-603.1"
"542","-704.6","-704.6","-704.6","-503.7","-503.7","-503.7","-675.4","-675.4","-675.4","-685.2","-685.2","-685.2"
"543","-588.3","-588.3","-588.3","-551.5","-551.5","-551.5","-557.2","-557.2","-557.2","-672.6","-672.6","-672.6"
"544","-618.8","-618.8","-618.8","-490.2","-490.2","-490.2","-612.5","-612.5","-612.5","-726.8","-726.8","-726.8"
"545","-664.7","-664.7","-664.7","-426.2","-426.2","-426.2","-602.3","-602.3","-602.3","-769.4","-769.4","-769.4"
"546","-644.4","-644.4","-644.4","-519.1","-519.1","-519.1","-509.5","-509.5","-509.5","-644","-644","-644"
"547","-710","-710","-710","-503.5","-503.5","-503.5","-635.1","-635.1","-635.1","-691.9","-691.9","-691.9"
"548","-629.8","-629.8","-629.8","-565.1","-565.1","-565.1","-559.4","-559.4","-559.4","-715.8","-715.8","-715.8"
"549","-659.5","-659.5","-659.5","-479.2","-479.2","-479.2","-580.1","-580.1","-580.1","-658.8","-658.8","-658.8"
"550","-697.1","-697.1","-697.1","-495.3","-495.3","-495.3","-582.7","-582.7","-582.7","-728.8","-728.8","-728.8"
"551","-641.5","-641.5","-641.5","-465.1","-465.1","-465.1","-472.1","-472.1","-472.1","-612.5","-612.5","-612.5"
"552","-720","-720","-720","-458.2","-458.2","-458.2","-493.2","-493.2","-493.2","-619.3","-619.3","-619.3"
"553","-711.8","-711.8","-711.8","-484","-484","-484","-614.1","-614.1","-614.1","-566.2","-566.2","-566.2"
"554","-647.2","-647.2","-647.2","-453.6","-453.6","-453.6","-537.8","-537.8","-537.8","-746.1","-746.1","-746.1"
"555","-663.6","-663.6","-663.6","-467.2","-467.2","-467.2","-585.2","-585.2","-585.2","-735","-735","-735"
"556","-775.1","-775.1","-775.1","-540.2","-540.2","-540.2","-583.1","-583.1","-583.1","-786.5","-786.5","-786.5"
"557","-624.8","-624.8","-624.8","-497.9","-497.9","-497.9","-572","-572","-572","-615.2","-615.2","-615.2"
"558","-595","-595","-595","-541.7","-541.7","-541.7","-542.6","-542.6","-542.6","-762.9","-762.9","-762.9"
"559","-644.3","-644.3","-644.3","-525.9","-525.9","-525.9","-573.4","-573.4","-573.4","-733.5","-733.5","-733.5"
"560","-652.9","-652.9","-652.9","-552","-552","-552","-579.1","-579.1","-579.1","-689.6","-689.6","-689.6"
"561","-690.1","-690.1","-690.1","-432","-432","-432","-526.8","-526.8","-526.8","-633.6","-633.6","-633.6"
"562","-721.5","-721.5","-721.5","-529.3","-529.3","-529.3","-602.1","-602.1","-602.1","-642.6","-642.6","-642.6"
"563","-590.8","-590.8","-590.8","-499.2","-499.2","-499.2","-610.5","-610.5","-610.5","-690.2","-690.2","-690.2"
"564","-681.4","-681.4","-681.4","-555.5","-555.5","-555.5","-587.4","-587.4","-587.4","-704.1","-704.1","-704.1"
"565","-602.6","-602.6","-602.6","-504.9","-504.9","-504.9","-547.8","-547.8","-547.8","-697.6","-697.6","-697.6"
"566","-659.2","-659.2","-659.2","-532.1","-532.1","-532.1","-579.9","-579.9","-579.9","-707.9","-707.9","-707.9"
"567","-676.8","-676.8","-676.8","-479.3","-479.3","-479.3","-591.5","-591.5","-591.5","-807","-807","-807"
"568","-683.4","-683.4","-683.4","-492.3","-492.3","-492.3","-664","-664","-664","-626.5","-626.5","-626.5"
"569","-672.1","-672.1","-672.1","-443.8","-443.8","-443.8","-594.9","-594.9","-594.9","-708.6","-708.6","-708.6"
"570","-588.6","-588.6","-588.6","-502.8","-502.8","-502.8","-530.8","-530.8","-530.8","-704","-704","-704"
"571","-690.9","-690.9","-690.9","-503.9","-503.9","-503.9","-586.3","-586.3","-586.3","-634.7","-634.7","-634.7"
"572","-685.9","-685.9","-685.9","-485.4","-485.4","-485.4","-549.8","-549.8","-549.8","-726.8","-726.8","-726.8"
"573","-691.9","-691.9","-691.9","-511.4","-511.4","-511.4","-562.2","-562.2","-562.2","-688.9","-688.9","-688.9"
"574","-643.9","-643.9","-643.9","-549.8","-549.8","-549.8","-598.1","-598.1","-598.1","-650.4","-650.4","-650.4"
"575","-753.5","-753.5","-753.5","-466.3","-466.3","-466.3","-600","-600","-600","-741.5","-741.5","-741.5"
"576","-628.4","-628.4","-628.4","-494","-494","-494","-538.1","-538.1","-538.1","-723.6","-723.6","-723.6"
"577","-587.4","-587.4","-587.4","-488.9","-488.9","-488.9","-564.2","-564.2","-564.2","-568.3","-568.3","-568.3"
"578","-635.4","-635.4","-635.4","-455.7","-455.7","-455.7","-603.6","-603.6","-603.6","-659.5","-659.5","-659.5"
"579","-630","-630","-630","-463.4","-463.4","-463.4","-460.8","-460.8","-460.8","-687.2","-687.2","-687.2"
"580","-695.8","-695.8","-695.8","-588.8","-588.8","-588.8","-532.1","-532.1","-532.1","-768.3","-768.3","-768.3"
"581","-671.8","-671.8","-671.8","-484.8","-484.8","-484.8","-506.8","-506.8","-506.8","-741","-741","-741"
"582","-634.1","-634.1","-634.1","-453.7","-453.7","-453.7","-561.6","-561.6","-561.6","-684.7","-684.7","-684.7"
"583","-712.3","-712.3","-712.3","-541.3","-541.3","-541.3","-550.5","-550.5","-550.5","-691.9","-691.9","-691.9"
"584","-623","-623","-623","-467","-467","-467","-513.4","-513.4","-513.4","-758.1","-758.1","-758.1"
"585","-618.3","-618.3","-618.3","-454","-454","-454","-560.2","-560.2","-560.2","-766.3","-766.3","-766.3"
"586","-652.8","-652.8","-652.8","-514.6","-514.6","-514.6","-518.9","-518.9","-518.9","-651.3","-651.3","-651.3"
"587","-572.5","-572.5","-572.5","-448.5","-448.5","-448.5","-604.4","-604.4","-604.4","-729.9","-729.9","-729.9"
"588","-679.3","-679.3","-679.3","-474.6","-474.6","-474.6","-506.9","-506.9","-506.9","-631.6","-631.6","-631.6"
"589","-615","-615","-615","-498.7","-498.7","-498.7","-588.2","-588.2","-588.2","-700.9","-700.9","-700.9"
"590","-714.3","-714.3","-714.3","-527.8","-527.8","-527.8","-493.8","-493.8","-493.8","-632.9","-632.9","-632.9"
"591","-662.4","-662.4","-662.4","-460","-460","-460","-575.8","-575.8","-575.8","-773.4","-773.4","-773.4"
"592","-735.2","-735.2","-735.2","-455.4","-455.4","-455.4","-495.3","-495.3","-495.3","-725.9","-725.9","-725.9"
"593","-618.6","-618.6","-618.6","-493.4","-493.4","-493.4","-578.8","-578.8","-578.8","-763.2","-763.2","-763.2"
"594","-656.3","-656.3","-656.3","-534.1","-534.1","-534.1","-502.8","-502.8","-502.8","-730.9","-730.9","-730.9"
"595","-611.4","-611.4","-611.4","-535.5","-535.5","-535.5","-551.4","-551.4","-551.4","-709.6","-709.6","-709.6"
"596","-642.4","-642.4","-642.4","-511.8","-511.8","-511.8","-543.8","-543.8","-543.8","-694.8","-694.8","-694.8"
"597","-634.8","-634.8","-634.8","-505.6","-505.6","-505.6","-506.1","-506.1","-506.1","-681.9","-681.9","-681.9"
"598","-656.2","-656.2","-656.2","-476.9","-476.9","-476.9","-509","-509","-509","-686.8","-686.8","-686.8"
"599","-721","-721","-721","-511.1","-511.1","-511.1","-610.9","-610.9","-610.9","-661.1","-661.1","-661.1"
"600","-676.3","-676.3","-676.3","-493.9","-493.9","-493.9","-454.2","-454.2","-454.2","-673.4","-673.4","-673.4"
"601","-580.4","-580.4","-580.4","-460.4","-460.4","-460.4","-503.7","-503.7","-503.7","-694","-694","-694"
"602","-619.4","-619.4","-619.4","-484.3","-484.3","-484.3","-555.9","-555.9","-555.9","-772.5","-772.5","-772.5"
"603","-610.4","-610.4","-610.4","-480.2","-480.2","-480.2","-505","-505","-505","-719.9","-719.9","-719.9"
"604","-639.1","-639.1","-639.1","-528.8","-528.8","-528.8","-549.2","-549.2","-549.2","-758.1","-758.1","-758.1"
"605","-722.6","-722.6","-722.6","-471","-471","-471","-527.4","-527.4","-527.4","-644.1","-644.1","-644.1"
"606","-659.5","-659.5","-659.5","-522.1","-522.1","-522.1","-556.4","-556.4","-556.4","-636.3","-636.3","-636.3"
"607","-563.6","-563.6","-563.6","-514.6","-514.6","-514.6","-517.3","-517.3","-517.3","-747.5","-747.5","-747.5"
"608","-630.8","-630.8","-630.8","-491.4","-491.4","-491.4","-587.7","-587.7","-587.7","-689.2","-689.2","-689.2"
"609","-649.7","-649.7","-649.7","-541.2","-541.2","-541.2","-460.5","-460.5","-460.5","-636.1","-636.1","-636.1"
"610","-643.3","-643.3","-643.3","-541.3","-541.3","-541.3","-489.5","-489.5","-489.5","-719.5","-719.5","-719.5"
"611","-701.2","-701.2","-701.2","-517.9","-517.9","-517.9","-529.2","-529.2","-529.2","-657.8","-657.8","-657.8"
"612","-578.5","-578.5","-578.5","-457.4","-457.4","-457.4","-561.5","-561.5","-561.5","-727.9","-727.9","-727.9"
"613","-680.3","-680.3","-680.3","-525","-525","-525","-565.4","-565.4","-565.4","-639.9","-639.9","-639.9"
"614","-626.3","-626.3","-626.3","-538.3","-538.3","-538.3","-517.7","-517.7","-517.7","-643","-643","-643"
"615","-776.6","-776.6","-776.6","-535.8","-535.8","-535.8","-518.8","-518.8","-518.8","-710.8","-710.8","-710.8"
"616","-634.2","-634.2","-634.2","-484.2","-484.2","-484.2","-552.4","-552.4","-552.4","-696.2","-696.2","-696.2"
"617","-681.9","-681.9","-681.9","-442.9","-442.9","-442.9","-531.7","-531.7","-531.7","-728","-728","-728"
"618","-629.9","-629.9","-629.9","-416.6","-416.6","-416.6","-577.2","-577.2","-577.2","-790.8","-790.8","-790.8"
"619","-580.7","-580.7","-580.7","-522.7","-522.7","-522.7","-541.9","-541.9","-541.9","-737.9","-737.9","-737.9"
"620","-661.1","-661.1","-661.1","-435.8","-435.8","-435.8","-491.9","-491.9","-491.9","-760.6","-760.6","-760.6"
"621","-650.9","-650.9","-650.9","-475.5","-475.5","-475.5","-460.4","-460.4","-460.4","-754.9","-754.9","-754.9"
"622","-673.4","-673.4","-673.4","-492.3","-492.3","-492.3","-515.4","-515.4","-515.4","-617.2","-617.2","-617.2"
"623","-641.5","-641.5","-641.5","-503.5","-503.5","-503.5","-589.4","-589.4","-589.4","-738.7","-738.7","-738.7"
"624","-703.8","-703.8","-703.8","-489.2","-489.2","-489.2","-528","-528","-528","-626","-626","-626"
"625","-651.7","-651.7","-651.7","-461.4","-461.4","-461.4","-551","-551","-551","-719","-719","-719"
"626","-584.8","-584.8","-584.8","-523.1","-523.1","-523.1","-572.7","-572.7","-572.7","-666.3","-666.3","-666.3"
"627","-658.6","-658.6","-658.6","-508.8","-508.8","-508.8","-498","-498","-498","-678.8","-678.8","-678.8"
"628","-588.7","-588.7","-588.7","-480.4","-480.4","-480.4","-559.8","-559.8","-559.8","-776.2","-776.2","-776.2"
"629","-526.8","-526.8","-526.8","-392.8","-392.8","-392.8","-526.4","-526.4","-526.4","-680.5","-680.5","-680.5"
"630","-686.7","-686.7","-686.7","-470.4","-470.4","-470.4","-478.3","-478.3","-478.3","-739.7","-739.7","-739.7"
"631","-629.5","-629.5","-629.5","-517.2","-517.2","-517.2","-583.8","-583.8","-583.8","-757.3","-757.3","-757.3"
"632","-638.7","-638.7","-638.7","-533.8","-533.8","-533.8","-583.4","-583.4","-583.4","-628.5","-628.5","-628.5"
"633","-551.6","-551.6","-551.6","-505.3","-505.3","-505.3","-468.7","-468.7","-468.7","-703.4","-703.4","-703.4"
"634","-542.5","-542.5","-542.5","-489.8","-489.8","-489.8","-518.1","-518.1","-518.1","-707.1","-707.1","-707.1"
"635","-556.2","-556.2","-556.2","-469.5","-469.5","-469.5","-534.8","-534.8","-534.8","-668.7","-668.7","-668.7"
"636","-682.4","-682.4","-682.4","-482.6","-482.6","-482.6","-499.2","-499.2","-499.2","-664.7","-664.7","-664.7"
"637","-676.2","-676.2","-676.2","-537.6","-537.6","-537.6","-511","-511","-511","-683.2","-683.2","-683.2"
"638","-620.9","-620.9","-620.9","-499.8","-499.8","-499.8","-554.5","-554.5","-554.5","-731.9","-731.9","-731.9"
"639","-541.1","-541.1","-541.1","-378.5","-378.5","-378.5","-543.7","-543.7","-543.7","-568.5","-568.5","-568.5"
"640","-631.3","-631.3","-631.3","-433.1","-433.1","-433.1","-508.1","-508.1","-508.1","-698.4","-698.4","-698.4"
"641","-703.6","-703.6","-703.6","-465.8","-465.8","-465.8","-532.4","-532.4","-532.4","-752.4","-752.4","-752.4"
