epoch,mpe-simple-tag-v1_magic_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_magic_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_magic_no_mFalse_vTrue_ming - episode_return__MAX,mpe-simple-tag-v1_ic3net_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_ic3net_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_ic3net_no_mFalse_vTrue_ming - episode_return__MAX,mpe-simple-tag-v1_teamcomm_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_teamcomm_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_teamcomm_no_mFalse_vTrue_ming - episode_return__MAX,mpe-simple-tag-v1_commnet_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_commnet_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_commnet_no_mFalse_vTrue_ming - episode_return__MAX,mpe-simple-tag-v1_tiecomm_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_tiecomm_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_tiecomm_no_mFalse_vTrue_ming - episode_return__MAX,mpe-simple-tag-v1_tarmac_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_tarmac_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_tarmac_no_mFalse_vTrue_ming - episode_return__MAX
779,172.4736842,172.4736842,172.4736842,87.31578947,87.31578947,87.31578947,318.1052632,318.1052632,318.1052632,144.3157895,144.3157895,144.3157895,177.8421053,177.8421053,177.8421053,93,93,93
780,160.7894737,160.7894737,160.7894737,54.84210526,54.84210526,54.84210526,289.2631579,289.2631579,289.2631579,156.8421053,156.8421053,156.8421053,158.5789474,158.5789474,158.5789474,140.4736842,140.4736842,140.4736842
781,122.3684211,122.3684211,122.3684211,81.05263158,81.05263158,81.05263158,138,138,138,134.1578947,134.1578947,134.1578947,136.6315789,136.6315789,136.6315789,171.5263158,171.5263158,171.5263158
782,137.1578947,137.1578947,137.1578947,75.26315789,75.26315789,75.26315789,164.2105263,164.2105263,164.2105263,162,162,162,199.8421053,199.8421053,199.8421053,45.26315789,45.26315789,45.26315789
783,141,141,141,77,77,77,163.7368421,163.7368421,163.7368421,168.6315789,168.6315789,168.6315789,237.7368421,237.7368421,237.7368421,129.3157895,129.3157895,129.3157895
784,138.3684211,138.3684211,138.3684211,60.73684211,60.73684211,60.73684211,284.8947368,284.8947368,284.8947368,140.2105263,140.2105263,140.2105263,208.6842105,208.6842105,208.6842105,238,238,238
785,140.7894737,140.7894737,140.7894737,61.15789474,61.15789474,61.15789474,257,257,257,169,169,169,92.36842105,92.36842105,92.36842105,274.4736842,274.4736842,274.4736842
786,155.5789474,155.5789474,155.5789474,72.10526316,72.10526316,72.10526316,190.3157895,190.3157895,190.3157895,211.5789474,211.5789474,211.5789474,208.6842105,208.6842105,208.6842105,184.7894737,184.7894737,184.7894737
787,164.5789474,164.5789474,164.5789474,70.73684211,70.73684211,70.73684211,209.7894737,209.7894737,209.7894737,168.3157895,168.3157895,168.3157895,158.3684211,158.3684211,158.3684211,211.7368421,211.7368421,211.7368421
788,177.1578947,177.1578947,177.1578947,56.68421053,56.68421053,56.68421053,143.2105263,143.2105263,143.2105263,150.1578947,150.1578947,150.1578947,111.7368421,111.7368421,111.7368421,237.5789474,237.5789474,237.5789474
789,147.2631579,147.2631579,147.2631579,75.52631579,75.52631579,75.52631579,212.6842105,212.6842105,212.6842105,170.1052632,170.1052632,170.1052632,93.26315789,93.26315789,93.26315789,267.7368421,267.7368421,267.7368421
790,159.8947368,159.8947368,159.8947368,65.84210526,65.84210526,65.84210526,233.4736842,233.4736842,233.4736842,140.5263158,140.5263158,140.5263158,153.6315789,153.6315789,153.6315789,310.0526316,310.0526316,310.0526316
791,147.1052632,147.1052632,147.1052632,44.36842105,44.36842105,44.36842105,191.5263158,191.5263158,191.5263158,107.3157895,107.3157895,107.3157895,157.3684211,157.3684211,157.3684211,312.3684211,312.3684211,312.3684211
792,105.3684211,105.3684211,105.3684211,56.63157895,56.63157895,56.63157895,68.31578947,68.31578947,68.31578947,153.7368421,153.7368421,153.7368421,212.1578947,212.1578947,212.1578947,220.4210526,220.4210526,220.4210526
793,174.8947368,174.8947368,174.8947368,96.57894737,96.57894737,96.57894737,124.5789474,124.5789474,124.5789474,121.7368421,121.7368421,121.7368421,160,160,160,241.9473684,241.9473684,241.9473684
794,161.5263158,161.5263158,161.5263158,70.68421053,70.68421053,70.68421053,84.42105263,84.42105263,84.42105263,154.5263158,154.5263158,154.5263158,192.0526316,192.0526316,192.0526316,229.2631579,229.2631579,229.2631579
795,145.7894737,145.7894737,145.7894737,62.94736842,62.94736842,62.94736842,158.3684211,158.3684211,158.3684211,156.7368421,156.7368421,156.7368421,159.5789474,159.5789474,159.5789474,232.3684211,232.3684211,232.3684211
796,150.4210526,150.4210526,150.4210526,84.73684211,84.73684211,84.73684211,209.6842105,209.6842105,209.6842105,115.6842105,115.6842105,115.6842105,193.0526316,193.0526316,193.0526316,241.8947368,241.8947368,241.8947368
797,155.6315789,155.6315789,155.6315789,46.05263158,46.05263158,46.05263158,176.6315789,176.6315789,176.6315789,154.3157895,154.3157895,154.3157895,152.0526316,152.0526316,152.0526316,138.6315789,138.6315789,138.6315789
798,134.3684211,134.3684211,134.3684211,78.57894737,78.57894737,78.57894737,144.2631579,144.2631579,144.2631579,225.7894737,225.7894737,225.7894737,177.7368421,177.7368421,177.7368421,144.0526316,144.0526316,144.0526316
799,181.8421053,181.8421053,181.8421053,84.36842105,84.36842105,84.36842105,107.8421053,107.8421053,107.8421053,172.7368421,172.7368421,172.7368421,138.4210526,138.4210526,138.4210526,225.3157895,225.3157895,225.3157895
800,126.0526316,126.0526316,126.0526316,80.21052632,80.21052632,80.21052632,143.5263158,143.5263158,143.5263158,148.4210526,148.4210526,148.4210526,182.8421053,182.8421053,182.8421053,308.9473684,308.9473684,308.9473684
801,180.7368421,180.7368421,180.7368421,73.47368421,73.47368421,73.47368421,213.5263158,213.5263158,213.5263158,242,242,242,186.6315789,186.6315789,186.6315789,204.4210526,204.4210526,204.4210526
802,164.2105263,164.2105263,164.2105263,44.05263158,44.05263158,44.05263158,257,257,257,120.5789474,120.5789474,120.5789474,219.5789474,219.5789474,219.5789474,182.1052632,182.1052632,182.1052632
803,109.1052632,109.1052632,109.1052632,70.47368421,70.47368421,70.47368421,179.7894737,179.7894737,179.7894737,183.7894737,183.7894737,183.7894737,187.2631579,187.2631579,187.2631579,180.6842105,180.6842105,180.6842105
804,180.4736842,180.4736842,180.4736842,68.42105263,68.42105263,68.42105263,205.9473684,205.9473684,205.9473684,148.3157895,148.3157895,148.3157895,155.1578947,155.1578947,155.1578947,135.2631579,135.2631579,135.2631579
805,127.1578947,127.1578947,127.1578947,108.9473684,108.9473684,108.9473684,207.5263158,207.5263158,207.5263158,185,185,185,231.2105263,231.2105263,231.2105263,181.1578947,181.1578947,181.1578947
806,181.8421053,181.8421053,181.8421053,39.47368421,39.47368421,39.47368421,238.3157895,238.3157895,238.3157895,153.0526316,153.0526316,153.0526316,231.4736842,231.4736842,231.4736842,167.5789474,167.5789474,167.5789474
807,171.7368421,171.7368421,171.7368421,62.89473684,62.89473684,62.89473684,282.6842105,282.6842105,282.6842105,103.2631579,103.2631579,103.2631579,154,154,154,109,109,109
808,149.2105263,149.2105263,149.2105263,16.52631579,16.52631579,16.52631579,298.8421053,298.8421053,298.8421053,158.7894737,158.7894737,158.7894737,151.2631579,151.2631579,151.2631579,152.2105263,152.2105263,152.2105263
809,105.6842105,105.6842105,105.6842105,69.78947368,69.78947368,69.78947368,219.3157895,219.3157895,219.3157895,165,165,165,168.6315789,168.6315789,168.6315789,192.4736842,192.4736842,192.4736842
810,141.6315789,141.6315789,141.6315789,72.73684211,72.73684211,72.73684211,320.6315789,320.6315789,320.6315789,99.78947368,99.78947368,99.78947368,170.6842105,170.6842105,170.6842105,154,154,154
811,140.5263158,140.5263158,140.5263158,79.63157895,79.63157895,79.63157895,289.8421053,289.8421053,289.8421053,178.6315789,178.6315789,178.6315789,181.1052632,181.1052632,181.1052632,96.84210526,96.84210526,96.84210526
812,112.4736842,112.4736842,112.4736842,88.52631579,88.52631579,88.52631579,196.7894737,196.7894737,196.7894737,153.5263158,153.5263158,153.5263158,159.9473684,159.9473684,159.9473684,68.31578947,68.31578947,68.31578947
813,167.5789474,167.5789474,167.5789474,88.26315789,88.26315789,88.26315789,232.4210526,232.4210526,232.4210526,116.5789474,116.5789474,116.5789474,154.7368421,154.7368421,154.7368421,85.89473684,85.89473684,85.89473684
814,177,177,177,90.31578947,90.31578947,90.31578947,256.5789474,256.5789474,256.5789474,134.1578947,134.1578947,134.1578947,178.5263158,178.5263158,178.5263158,58.47368421,58.47368421,58.47368421
815,180.2631579,180.2631579,180.2631579,75.36842105,75.36842105,75.36842105,197.7368421,197.7368421,197.7368421,184.2631579,184.2631579,184.2631579,177.2631579,177.2631579,177.2631579,-21.63157895,-21.63157895,-21.63157895
816,147.6842105,147.6842105,147.6842105,49,49,49,262.1052632,262.1052632,262.1052632,159.7368421,159.7368421,159.7368421,157.5789474,157.5789474,157.5789474,107.3684211,107.3684211,107.3684211
817,120.3157895,120.3157895,120.3157895,84.10526316,84.10526316,84.10526316,290.3684211,290.3684211,290.3684211,145.8421053,145.8421053,145.8421053,184.8421053,184.8421053,184.8421053,55.42105263,55.42105263,55.42105263
818,148.9473684,148.9473684,148.9473684,94.42105263,94.42105263,94.42105263,298.0526316,298.0526316,298.0526316,138.5789474,138.5789474,138.5789474,123.7368421,123.7368421,123.7368421,-25.78947368,-25.78947368,-25.78947368
819,160.3684211,160.3684211,160.3684211,95.73684211,95.73684211,95.73684211,238.7894737,238.7894737,238.7894737,158.1578947,158.1578947,158.1578947,114.6315789,114.6315789,114.6315789,122.3684211,122.3684211,122.3684211
820,166.4210526,166.4210526,166.4210526,60.57894737,60.57894737,60.57894737,280.7894737,280.7894737,280.7894737,120.5789474,120.5789474,120.5789474,135.1052632,135.1052632,135.1052632,116.8421053,116.8421053,116.8421053
821,153.4736842,153.4736842,153.4736842,82.05263158,82.05263158,82.05263158,258.7368421,258.7368421,258.7368421,227.3157895,227.3157895,227.3157895,179.5789474,179.5789474,179.5789474,69.94736842,69.94736842,69.94736842
822,169.3157895,169.3157895,169.3157895,50.78947368,50.78947368,50.78947368,322.8947368,322.8947368,322.8947368,203.6315789,203.6315789,203.6315789,121.8947368,121.8947368,121.8947368,167.7894737,167.7894737,167.7894737
823,207.6315789,207.6315789,207.6315789,83.68421053,83.68421053,83.68421053,311.7368421,311.7368421,311.7368421,159.4210526,159.4210526,159.4210526,228.9473684,228.9473684,228.9473684,237.4736842,237.4736842,237.4736842
824,121.7368421,121.7368421,121.7368421,47.26315789,47.26315789,47.26315789,208,208,208,142.3157895,142.3157895,142.3157895,135,135,135,228.8947368,228.8947368,228.8947368
825,150.4736842,150.4736842,150.4736842,77.84210526,77.84210526,77.84210526,196.5263158,196.5263158,196.5263158,159.6842105,159.6842105,159.6842105,194.2631579,194.2631579,194.2631579,252.4210526,252.4210526,252.4210526
826,165.7368421,165.7368421,165.7368421,70.68421053,70.68421053,70.68421053,96.78947368,96.78947368,96.78947368,96.26315789,96.26315789,96.26315789,181.1052632,181.1052632,181.1052632,241.4736842,241.4736842,241.4736842
827,90.84210526,90.84210526,90.84210526,66.89473684,66.89473684,66.89473684,178.1052632,178.1052632,178.1052632,192,192,192,185.5789474,185.5789474,185.5789474,232.7368421,232.7368421,232.7368421
828,149.2105263,149.2105263,149.2105263,85.31578947,85.31578947,85.31578947,303,303,303,202.2631579,202.2631579,202.2631579,123.0526316,123.0526316,123.0526316,222.7894737,222.7894737,222.7894737
829,137.3157895,137.3157895,137.3157895,69.47368421,69.47368421,69.47368421,241.7894737,241.7894737,241.7894737,140.3684211,140.3684211,140.3684211,198.6842105,198.6842105,198.6842105,305.1052632,305.1052632,305.1052632
830,121.3157895,121.3157895,121.3157895,61.89473684,61.89473684,61.89473684,247.8421053,247.8421053,247.8421053,197.3157895,197.3157895,197.3157895,176.7894737,176.7894737,176.7894737,251.7368421,251.7368421,251.7368421
831,175.8947368,175.8947368,175.8947368,63.52631579,63.52631579,63.52631579,243.6315789,243.6315789,243.6315789,173.2631579,173.2631579,173.2631579,139.8947368,139.8947368,139.8947368,191.7368421,191.7368421,191.7368421
832,124.5789474,124.5789474,124.5789474,104.8421053,104.8421053,104.8421053,253.7894737,253.7894737,253.7894737,188.0526316,188.0526316,188.0526316,181.7894737,181.7894737,181.7894737,210.4736842,210.4736842,210.4736842
833,191.9473684,191.9473684,191.9473684,77.15789474,77.15789474,77.15789474,317.3157895,317.3157895,317.3157895,186.0526316,186.0526316,186.0526316,171.1052632,171.1052632,171.1052632,240.7368421,240.7368421,240.7368421
834,119.9473684,119.9473684,119.9473684,39.94736842,39.94736842,39.94736842,269.5789474,269.5789474,269.5789474,204.4210526,204.4210526,204.4210526,158.8421053,158.8421053,158.8421053,296,296,296
835,201.1578947,201.1578947,201.1578947,69.26315789,69.26315789,69.26315789,221.1578947,221.1578947,221.1578947,285.6315789,285.6315789,285.6315789,191.4736842,191.4736842,191.4736842,288.4736842,288.4736842,288.4736842
836,172.7368421,172.7368421,172.7368421,47,47,47,225.7368421,225.7368421,225.7368421,224.5789474,224.5789474,224.5789474,149.1052632,149.1052632,149.1052632,296.5263158,296.5263158,296.5263158
837,128.1052632,128.1052632,128.1052632,66.78947368,66.78947368,66.78947368,198,198,198,173.4210526,173.4210526,173.4210526,206.1052632,206.1052632,206.1052632,254.7368421,254.7368421,254.7368421
838,167.6315789,167.6315789,167.6315789,99.94736842,99.94736842,99.94736842,194.5263158,194.5263158,194.5263158,188.7894737,188.7894737,188.7894737,178.0526316,178.0526316,178.0526316,217.6315789,217.6315789,217.6315789
839,173.9473684,173.9473684,173.9473684,62.63157895,62.63157895,62.63157895,138.5789474,138.5789474,138.5789474,200.5789474,200.5789474,200.5789474,151.5789474,151.5789474,151.5789474,148.3157895,148.3157895,148.3157895
840,139.8421053,139.8421053,139.8421053,82.78947368,82.78947368,82.78947368,270.5789474,270.5789474,270.5789474,244.5789474,244.5789474,244.5789474,143.9473684,143.9473684,143.9473684,152.5263158,152.5263158,152.5263158
841,151.2105263,151.2105263,151.2105263,59.21052632,59.21052632,59.21052632,211.4736842,211.4736842,211.4736842,212.4736842,212.4736842,212.4736842,181.8421053,181.8421053,181.8421053,231.2631579,231.2631579,231.2631579
842,159.6842105,159.6842105,159.6842105,66.89473684,66.89473684,66.89473684,196.7368421,196.7368421,196.7368421,260.1578947,260.1578947,260.1578947,211.5789474,211.5789474,211.5789474,214.2105263,214.2105263,214.2105263
843,139.6842105,139.6842105,139.6842105,66.36842105,66.36842105,66.36842105,127.7894737,127.7894737,127.7894737,217,217,217,147.2105263,147.2105263,147.2105263,259.3157895,259.3157895,259.3157895
844,140.7894737,140.7894737,140.7894737,67.78947368,67.78947368,67.78947368,131.3157895,131.3157895,131.3157895,182.1052632,182.1052632,182.1052632,233.8421053,233.8421053,233.8421053,361.6842105,361.6842105,361.6842105
845,139.1052632,139.1052632,139.1052632,56,56,56,158.0526316,158.0526316,158.0526316,195.2631579,195.2631579,195.2631579,221,221,221,280.3684211,280.3684211,280.3684211
846,144.3684211,144.3684211,144.3684211,82.73684211,82.73684211,82.73684211,69.57894737,69.57894737,69.57894737,194.5263158,194.5263158,194.5263158,206.6315789,206.6315789,206.6315789,311.1052632,311.1052632,311.1052632
847,144.5789474,144.5789474,144.5789474,86,86,86,124.4210526,124.4210526,124.4210526,174.8421053,174.8421053,174.8421053,178.0526316,178.0526316,178.0526316,240.3684211,240.3684211,240.3684211
848,160.6842105,160.6842105,160.6842105,84,84,84,331.3157895,331.3157895,331.3157895,221.8421053,221.8421053,221.8421053,141.5789474,141.5789474,141.5789474,206.4736842,206.4736842,206.4736842
849,145.5789474,145.5789474,145.5789474,76.31578947,76.31578947,76.31578947,299.6842105,299.6842105,299.6842105,240.5263158,240.5263158,240.5263158,170.1578947,170.1578947,170.1578947,248.4736842,248.4736842,248.4736842
850,141.5263158,141.5263158,141.5263158,68.21052632,68.21052632,68.21052632,278.1052632,278.1052632,278.1052632,156.7368421,156.7368421,156.7368421,211.0526316,211.0526316,211.0526316,302.4736842,302.4736842,302.4736842
851,183.4736842,183.4736842,183.4736842,78.84210526,78.84210526,78.84210526,313.5263158,313.5263158,313.5263158,152.0526316,152.0526316,152.0526316,247.4210526,247.4210526,247.4210526,339.5789474,339.5789474,339.5789474
852,157.5263158,157.5263158,157.5263158,100.1052632,100.1052632,100.1052632,263.0526316,263.0526316,263.0526316,124.6315789,124.6315789,124.6315789,187.6315789,187.6315789,187.6315789,249.7368421,249.7368421,249.7368421
853,175.4736842,175.4736842,175.4736842,87.47368421,87.47368421,87.47368421,300.4736842,300.4736842,300.4736842,212.4736842,212.4736842,212.4736842,177.1578947,177.1578947,177.1578947,279.3157895,279.3157895,279.3157895
854,131.8947368,131.8947368,131.8947368,42.05263158,42.05263158,42.05263158,315.5789474,315.5789474,315.5789474,186.2631579,186.2631579,186.2631579,151.1578947,151.1578947,151.1578947,317.3157895,317.3157895,317.3157895
855,171.8421053,171.8421053,171.8421053,71.52631579,71.52631579,71.52631579,297.4210526,297.4210526,297.4210526,155.7894737,155.7894737,155.7894737,243.2105263,243.2105263,243.2105263,276.3157895,276.3157895,276.3157895
856,157.4736842,157.4736842,157.4736842,48.94736842,48.94736842,48.94736842,173.6315789,173.6315789,173.6315789,274.5263158,274.5263158,274.5263158,268.1578947,268.1578947,268.1578947,310.1052632,310.1052632,310.1052632
857,147.6842105,147.6842105,147.6842105,70.05263158,70.05263158,70.05263158,302.6315789,302.6315789,302.6315789,215.0526316,215.0526316,215.0526316,119.9473684,119.9473684,119.9473684,288.8421053,288.8421053,288.8421053
858,157.6315789,157.6315789,157.6315789,72.21052632,72.21052632,72.21052632,263.8947368,263.8947368,263.8947368,193.6315789,193.6315789,193.6315789,159.2631579,159.2631579,159.2631579,325.5263158,325.5263158,325.5263158
859,172.1578947,172.1578947,172.1578947,67.84210526,67.84210526,67.84210526,291.5263158,291.5263158,291.5263158,219.4210526,219.4210526,219.4210526,144.7368421,144.7368421,144.7368421,331.2631579,331.2631579,331.2631579
860,129.7894737,129.7894737,129.7894737,59,59,59,330.6315789,330.6315789,330.6315789,159.2105263,159.2105263,159.2105263,147.8947368,147.8947368,147.8947368,294.7368421,294.7368421,294.7368421
861,148.9473684,148.9473684,148.9473684,76.10526316,76.10526316,76.10526316,292.0526316,292.0526316,292.0526316,161.9473684,161.9473684,161.9473684,133.5263158,133.5263158,133.5263158,294.8421053,294.8421053,294.8421053
862,195.1052632,195.1052632,195.1052632,36.94736842,36.94736842,36.94736842,287.2631579,287.2631579,287.2631579,172,172,172,143.8947368,143.8947368,143.8947368,299.4210526,299.4210526,299.4210526
863,184.1578947,184.1578947,184.1578947,70.52631579,70.52631579,70.52631579,310.2631579,310.2631579,310.2631579,199.5263158,199.5263158,199.5263158,205.4736842,205.4736842,205.4736842,340.4736842,340.4736842,340.4736842
864,174.6842105,174.6842105,174.6842105,80.63157895,80.63157895,80.63157895,275.4210526,275.4210526,275.4210526,178.8947368,178.8947368,178.8947368,142.2631579,142.2631579,142.2631579,308.6315789,308.6315789,308.6315789
865,149.5789474,149.5789474,149.5789474,73.73684211,73.73684211,73.73684211,279.8947368,279.8947368,279.8947368,183.7368421,183.7368421,183.7368421,84.31578947,84.31578947,84.31578947,342.4210526,342.4210526,342.4210526
866,179.6842105,179.6842105,179.6842105,95.10526316,95.10526316,95.10526316,248.6315789,248.6315789,248.6315789,165.7894737,165.7894737,165.7894737,129.3157895,129.3157895,129.3157895,245.6842105,245.6842105,245.6842105
867,139.7894737,139.7894737,139.7894737,61.57894737,61.57894737,61.57894737,241.5789474,241.5789474,241.5789474,100.7894737,100.7894737,100.7894737,159.2631579,159.2631579,159.2631579,320.4210526,320.4210526,320.4210526
868,138.7368421,138.7368421,138.7368421,57.05263158,57.05263158,57.05263158,246.8947368,246.8947368,246.8947368,169.1578947,169.1578947,169.1578947,128.5263158,128.5263158,128.5263158,311.0526316,311.0526316,311.0526316
869,190.0526316,190.0526316,190.0526316,71.94736842,71.94736842,71.94736842,332.6315789,332.6315789,332.6315789,129.1578947,129.1578947,129.1578947,153.5789474,153.5789474,153.5789474,266.2631579,266.2631579,266.2631579
870,157.1052632,157.1052632,157.1052632,107.5263158,107.5263158,107.5263158,244.6315789,244.6315789,244.6315789,138,138,138,190.2105263,190.2105263,190.2105263,181.4210526,181.4210526,181.4210526
871,130.4210526,130.4210526,130.4210526,57.42105263,57.42105263,57.42105263,162.5263158,162.5263158,162.5263158,127.4210526,127.4210526,127.4210526,182.9473684,182.9473684,182.9473684,259.5789474,259.5789474,259.5789474
872,146.7368421,146.7368421,146.7368421,91.47368421,91.47368421,91.47368421,219.0526316,219.0526316,219.0526316,131.3157895,131.3157895,131.3157895,146.3684211,146.3684211,146.3684211,242.7368421,242.7368421,242.7368421
873,193.6315789,193.6315789,193.6315789,59.10526316,59.10526316,59.10526316,241.5263158,241.5263158,241.5263158,166.1578947,166.1578947,166.1578947,212.2631579,212.2631579,212.2631579,274.5263158,274.5263158,274.5263158
874,147.2631579,147.2631579,147.2631579,73.31578947,73.31578947,73.31578947,212.7894737,212.7894737,212.7894737,109.1052632,109.1052632,109.1052632,177.6315789,177.6315789,177.6315789,347.5789474,347.5789474,347.5789474
875,203,203,203,60.31578947,60.31578947,60.31578947,122.8421053,122.8421053,122.8421053,192.1052632,192.1052632,192.1052632,194.8421053,194.8421053,194.8421053,256.6842105,256.6842105,256.6842105
876,102.8421053,102.8421053,102.8421053,82.57894737,82.57894737,82.57894737,136.5263158,136.5263158,136.5263158,178.4210526,178.4210526,178.4210526,177.2105263,177.2105263,177.2105263,251.1578947,251.1578947,251.1578947
877,138.2631579,138.2631579,138.2631579,51.84210526,51.84210526,51.84210526,171.5263158,171.5263158,171.5263158,170.3684211,170.3684211,170.3684211,122.5789474,122.5789474,122.5789474,261.8947368,261.8947368,261.8947368
878,201.2105263,201.2105263,201.2105263,88.42105263,88.42105263,88.42105263,161.3684211,161.3684211,161.3684211,132.8421053,132.8421053,132.8421053,140.2631579,140.2631579,140.2631579,236.2105263,236.2105263,236.2105263
879,171.0526316,171.0526316,171.0526316,62.57894737,62.57894737,62.57894737,163.4210526,163.4210526,163.4210526,200.5263158,200.5263158,200.5263158,205.6315789,205.6315789,205.6315789,270.2105263,270.2105263,270.2105263
880,114.8421053,114.8421053,114.8421053,73.73684211,73.73684211,73.73684211,149.2105263,149.2105263,149.2105263,162.3157895,162.3157895,162.3157895,179.6315789,179.6315789,179.6315789,274.3684211,274.3684211,274.3684211
881,125.3684211,125.3684211,125.3684211,57.89473684,57.89473684,57.89473684,153.7894737,153.7894737,153.7894737,221.9473684,221.9473684,221.9473684,174.4210526,174.4210526,174.4210526,206.8947368,206.8947368,206.8947368
882,196.2631579,196.2631579,196.2631579,72.89473684,72.89473684,72.89473684,204.7894737,204.7894737,204.7894737,143.0526316,143.0526316,143.0526316,231.7894737,231.7894737,231.7894737,341.6842105,341.6842105,341.6842105
883,135.8421053,135.8421053,135.8421053,71.84210526,71.84210526,71.84210526,198.8421053,198.8421053,198.8421053,159,159,159,214,214,214,262.4210526,262.4210526,262.4210526
884,169.1578947,169.1578947,169.1578947,43.84210526,43.84210526,43.84210526,200.6315789,200.6315789,200.6315789,123.9473684,123.9473684,123.9473684,244.2631579,244.2631579,244.2631579,289.4736842,289.4736842,289.4736842
885,195.2105263,195.2105263,195.2105263,53.63157895,53.63157895,53.63157895,135.1578947,135.1578947,135.1578947,178.6842105,178.6842105,178.6842105,171.8421053,171.8421053,171.8421053,235.4210526,235.4210526,235.4210526
886,203,203,203,68.15789474,68.15789474,68.15789474,196.4210526,196.4210526,196.4210526,192,192,192,204,204,204,318.3157895,318.3157895,318.3157895
887,213.9473684,213.9473684,213.9473684,63,63,63,209.0526316,209.0526316,209.0526316,180.8947368,180.8947368,180.8947368,270.7894737,270.7894737,270.7894737,245.7368421,245.7368421,245.7368421
888,175.2631579,175.2631579,175.2631579,79.68421053,79.68421053,79.68421053,134.1578947,134.1578947,134.1578947,131.7894737,131.7894737,131.7894737,194.5789474,194.5789474,194.5789474,254.7368421,254.7368421,254.7368421
889,252.8947368,252.8947368,252.8947368,60.36842105,60.36842105,60.36842105,154.7894737,154.7894737,154.7894737,169.1578947,169.1578947,169.1578947,191.2105263,191.2105263,191.2105263,245.6842105,245.6842105,245.6842105
890,152.7368421,152.7368421,152.7368421,83.21052632,83.21052632,83.21052632,143.8421053,143.8421053,143.8421053,182.4210526,182.4210526,182.4210526,193.3157895,193.3157895,193.3157895,268.7894737,268.7894737,268.7894737
891,189.6315789,189.6315789,189.6315789,64.31578947,64.31578947,64.31578947,246.2631579,246.2631579,246.2631579,148.5263158,148.5263158,148.5263158,244.8947368,244.8947368,244.8947368,196.9473684,196.9473684,196.9473684
892,215.2631579,215.2631579,215.2631579,35.73684211,35.73684211,35.73684211,159.9473684,159.9473684,159.9473684,194.0526316,194.0526316,194.0526316,229.2631579,229.2631579,229.2631579,253.7368421,253.7368421,253.7368421
893,169.3157895,169.3157895,169.3157895,86.21052632,86.21052632,86.21052632,219.4736842,219.4736842,219.4736842,225.6315789,225.6315789,225.6315789,206,206,206,222.5789474,222.5789474,222.5789474
894,171.1578947,171.1578947,171.1578947,85.21052632,85.21052632,85.21052632,59.94736842,59.94736842,59.94736842,115.4210526,115.4210526,115.4210526,257.8947368,257.8947368,257.8947368,253,253,253
895,161.7368421,161.7368421,161.7368421,61.47368421,61.47368421,61.47368421,205.6315789,205.6315789,205.6315789,163.1578947,163.1578947,163.1578947,271.6315789,271.6315789,271.6315789,363.1578947,363.1578947,363.1578947
896,151.7894737,151.7894737,151.7894737,73.21052632,73.21052632,73.21052632,214.5263158,214.5263158,214.5263158,165.1578947,165.1578947,165.1578947,196.5263158,196.5263158,196.5263158,268.0526316,268.0526316,268.0526316
897,203.9473684,203.9473684,203.9473684,71.21052632,71.21052632,71.21052632,166.3684211,166.3684211,166.3684211,132.4210526,132.4210526,132.4210526,245.8421053,245.8421053,245.8421053,240.3684211,240.3684211,240.3684211
898,177.2105263,177.2105263,177.2105263,66.52631579,66.52631579,66.52631579,156.2631579,156.2631579,156.2631579,96.26315789,96.26315789,96.26315789,196.5263158,196.5263158,196.5263158,317.1052632,317.1052632,317.1052632
899,215.8947368,215.8947368,215.8947368,82.89473684,82.89473684,82.89473684,146.2631579,146.2631579,146.2631579,149.1052632,149.1052632,149.1052632,219.9473684,219.9473684,219.9473684,291.8421053,291.8421053,291.8421053
900,199.2105263,199.2105263,199.2105263,100.3684211,100.3684211,100.3684211,113.5263158,113.5263158,113.5263158,121.1578947,121.1578947,121.1578947,245.9473684,245.9473684,245.9473684,311.6842105,311.6842105,311.6842105
901,210.9473684,210.9473684,210.9473684,81.94736842,81.94736842,81.94736842,115.1052632,115.1052632,115.1052632,175.0526316,175.0526316,175.0526316,275.8947368,275.8947368,275.8947368,304.6315789,304.6315789,304.6315789
902,193.3157895,193.3157895,193.3157895,60.78947368,60.78947368,60.78947368,104.8947368,104.8947368,104.8947368,292.5789474,292.5789474,292.5789474,287.6842105,287.6842105,287.6842105,261.4210526,261.4210526,261.4210526
903,172.6315789,172.6315789,172.6315789,67.78947368,67.78947368,67.78947368,214.1052632,214.1052632,214.1052632,176.2631579,176.2631579,176.2631579,311.0526316,311.0526316,311.0526316,238.8947368,238.8947368,238.8947368
